ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
4 FCSSp4  3.00  0.43 1 1,2,0 1 -1 2,,0 1,3.43,
"",,Info,,,,Info
5 3F  5.30 -0.10 -1 0,0,0 0 -1 2,,0 0,5.20,
6 3S  4.20  0.20 0 0,2,0 1 0 1,,0 0,4.40,
7 CiSt3  3.30  0.36 1 0,1,1 1 0 1,,0 1,3.66,
8 2A+2A+SEQ  5.81 x  0.43 1 0,1,1 1 0 1,,1 1,6.24,
9 1Lo  0.55 x -0.17 -1 -2,-2,-2 -2 -1 -3,,-1 -2,0.38,
10 ChSt1  2.00  0.20 1 1,0,0 0 0 0,,0 1,2.20,
11 FCSp1  1.90  0.00 0 0,1,0 0 0 -1,,0 0,1.90,
12 3T< <  3.19 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,1.09,
13 CCoSp3  3.00  0.36 1 1,1,0 1 1 0,,0 1,3.36,
55.65,,,,,56.53,
Program Components Factor,,,,,,
Skating Skills  2.00 5.75 5.50,5.75,6.25 5.50 5.50 5.25,,4.75 5.75,5.57,
Transition / Linking Footwork  2.00 5.50 4.75,5.00,5.75 5.25 5.00 4.50,,4.25 4.50,4.93,
Performance / Execution  2.00 5.25 4.50,5.75,6.00 6.25 5.25 4.75,,4.75 5.50,5.32,
Choreography / Composition  2.00 5.50 5.25,5.00,6.25 6.00 5.25 4.75,,4.75 5.25,5.29,
Interpretation  2.00 5.50 4.75,4.75,5.50 5.75 5.00 4.50,,4.50 5.00,5.00,
Judges Total Program Component Score (factored),,,,,52.22,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
14 Richard DORNBUSH USA,8,102.95  41.49,,62.46,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10 -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,2.00,
2 3Lz  6.00  0.10 -1 0,0,1 0 0 1,,-1 1,6.10,
3 1A  1.10  0.00 0 0,0,0 0 0 1,,0 0,1.10,
4 SlSt4  3.90  0.80 1 1,1,2 0 1 1,,1 2,4.70,
5 FCoSp2  2.00  0.36 0 1,1,1 0 1 1,,0 2,2.36,
6 1A  1.21 x  0.00 0 0,0,0 0 0 1,,0 0,1.21,
7 3S+2A+SEQ  6.60 x  0.60 1 2,1,1 0 1 1,,0 1,7.20,
8 CSSp4  3.00  0.50 1 1,1,1 1 1 1,,1 2,3.50,
9 3Lz+SEQ  5.28 x  0.80 2 2,0,2 0 1 2,,0 1,6.08,
10 1F  0.55 x -0.04 -1 -1,0,0 0 0 -1,,0 -1,0.51,
11 ChSt1  2.00  0.90 1 1,1,1 1 2 2,,1 3,2.90,
12 1Lo  0.55 x -0.01 0 -2,0,0 0 0 -1,,0 0,0.54,
13 CCoSp3  3.00  0.29 1 0,1,1 0 1 0,,0 1,3.29,
39.29,,,,,41.49,
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.00,6.00,6.50 6.75 6.25 6.50,,6.50 6.75,6.36,
Transition / Linking Footwork  2.00 5.25 5.00,5.75,6.00 6.50 6.25 6.25,,6.25 7.00,6.04,
Performance / Execution  2.00 5.25 5.00,6.00,6.50 6.25 6.00 6.00,,6.25 6.75,6.04,
Choreography / Composition  2.00 6.00 5.75,6.00,6.75 6.25 6.50 7.00,,6.50 7.75,6.43,
Interpretation  2.00 5.25 5.00,6.00,6.50 6.75 6.75 7.00,,6.25 7.75,6.36,
Judges Total Program Component Score (factored),,,,,62.46,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
15 Alex Kang Chan KAM KOR  12,,101.95  46.09,,55.86,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2A  3.30  0.64 2 1 1,,1 1 2 1,,1 3,3.94,
2 3Lz+2T  7.30  0.40 2 1 1,,0 0 1 0,,0 1,7.70,
3 3Lo  5.10  0.30 1 0 0,,1 0 1 0,,0 2,5.40,
4 3T  4.10 -0.10 0 -1 0,,0 -1 1 0,,0 0,4.00,
"",,Info,,,,Info
5 CSSp3  2.60  0.43 1 1 0,,1 0 1 1,,1 1,3.03,
6 FCCoSp1  2.00 -0.60 -2 -2 -2,,-2 -2 -2 -3,,-1 -2,1.40,
7 1Lz  0.66 x -0.03 0 -1 0,,0 0 -3 0,,0 -1,0.63,
8 3T+2T  5.94 x  0.30 1 1 0,,0 0 0 0,,1 1,6.24,
9 1S  0.44 x -0.23 -3 -2 -2,,-2 -1 -3 -2,,-3 -2,0.21,
10 2A+2T+2T  6.49 x  0.07 1 0 0,,0 0 0 0,,0 1,6.56,
11 CCoSp1  2.00 -0.21 -2 0 -1,,0 0 -2 0,,0 -2,1.79,
12 SlSt2  2.60  0.29 1 1 0,,1 0 0 1,,1 0,2.89,
13 ChSt1  2.00  0.30 1 1 0,,1 0 0 1,,0 -1,2.30,
44.53,,,,,46.09,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 6.25 6.50,,5.75 6.00 5.00 5.75,,5.50 6.50,5.89,
Transition / Linking Footwork  2.00 4.50 5.25 6.75,,5.50 5.50 5.00 5.50,,5.00 4.75,5.21,
Performance / Execution  2.00 5.00 6.00 6.25,,5.25 5.75 5.25 6.00,,5.50 5.50,5.61,
Choreography / Composition  2.00 5.25 6.00 6.50,,5.50 6.00 5.50 6.00,,5.50 5.00,5.68,
Interpretation  2.00 5.00 6.25 6.75,,5.75 5.75 4.75 6.00,,5.25 4.75,5.54,
Judges Total Program Component Score (factored),,,,,55.86,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
16 Abzal RAKIMGALIEV KAZ  7,,101.53  51.39,,53.14,-3.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,7.30,
2 3A  8.50 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,5.50,
3 3S  4.20  0.30 2 0 0,,1 1 0 1,,0 0,4.50,
4 CSSp3  2.60  0.64 2 1 2,,2 1 1 1,,1 1,3.24,
5 CiSt2  2.60 -0.09 2 0 -1,,0 0 0 -1,,0 -1,2.51,
6 3A+SEQ  7.48 x -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.48,
7 3Lz  6.60 x -0.10 1 -1 0,,0 0 -1 0,,0 0,6.50,
8 3F e  5.83 x -1.60 -2 -2 -3,,-2 -3 -2 -2,,-2 -3,4.23,
9 3T  4.51 x  0.00 1 0 0,,-2 0 0 0,,0 0,4.51,
10 2Lo<< <<  0.55 x -0.29 -3 -3 -3,,-2 -3 -3 -3,,-2 -3,0.26,
11 ChSt1  2.00  0.03 1 0 0,,-1 0 0 -1,,0 1,2.03,
12 FCSp2  2.30  0.03 1 0 0,,-1 1 0 -1,,0 0,2.33,
13 CCoSp4  3.50  0.50 2 1 1,,1 1 1 1,,-1 1,4.00,
60.97,,,,,51.39,
Program Components Factor,,,,,,
Skating Skills  2.00 6.25 5.50 6.25,,4.75 5.50 4.75 5.00,,5.75 5.50,5.46,
Transition / Linking Footwork  2.00 5.50 5.25 5.50,,4.25 5.25 4.25 4.00,,4.75 5.00,4.89,
Performance / Execution  2.00 5.75 5.50 6.00,,4.50 5.50 4.75 4.75,,5.25 5.25,5.25,
Choreography / Composition  2.00 6.50 5.50 6.00,,5.00 5.50 5.00 5.00,,5.75 5.25,5.43,
Interpretation  2.00 6.00 5.75 6.25,,5.25 5.75 5.00 5.25,,5.00 5.75,5.54,
Judges Total Program Component Score (factored),,,,,53.14,
Deductions: Falls: -3.00,,,,,-3.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
17 Jialiang WU CHN  10,,100.43  49.21,,52.22,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  0.14 1 -1 0,,0 0 1 -1,,0 1,8.64,
2 3S  4.20  0.10 0 0 1,,0 0 0 0,,0 1,4.30,
3 3A+SEQ  6.80 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,3.80,
4 3Lz  6.00 -0.30 0 0 -1,,-1 0 -1 -1,,0 0,5.70,
"",,Info,,,,Info
5 FCCoSp3  3.00 -0.09 0 0 0,,-1 0 0 -1,,0 -2,2.91,
6 CiSt2  2.60  0.07 1 0 0,,0 1 0 0,,0 0,2.67,
7 3Lz+2T  8.03 x -0.10 1 0 0,,-1 0 0 -1,,0 0,7.93,
8 2Lo  1.98 x  0.00 0 0 0,,0 0 0 0,,0 0,1.98,
9 CCoSp3  3.00 -0.09 0 1 0,,-1 0 0 -1,,0 -1,2.91,
10 1A+2T  2.64 x  0.00 0 0 0,,0 0 0 0,,0 0,2.64,
11 2F e  1.98 x -0.39 -2 -1 -1,,-2 -2 -1 -1,,-1 -1,1.59,
12 ChSt1  2.00 -0.07 0 0 0,,-1 0 0 0,,0 -2,1.93,
13 CSSp2  2.30 -0.09 0 1 0,,-2 0 0 -1,,0 -1,2.21,
53.03,,,,,49.21,
Program Components Factor,,,,,,
Skating Skills  2.00 5.25 6.25 5.50,,5.00 6.00 6.00 5.50,,6.00 5.75,5.71,
Transition / Linking Footwork  2.00 4.50 6.00 5.00,,3.00 5.00 5.00 5.25,,5.50 4.25,4.93,
Performance / Execution  2.00 5.00 6.25 5.25,,4.25 5.50 5.25 5.75,,5.25 5.00,5.29,
Choreography / Composition  2.00 4.75 6.25 5.25,,4.00 5.25 5.50 5.25,,5.50 4.75,5.18,
Interpretation  2.00 4.50 6.00 5.00,,3.75 5.25 5.50 5.25,,5.25 4.25,5.00,
Judges Total Program Component Score (factored),,,,,52.22,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
18 Jeremy TEN CAN  18,,97.85  37.13,,63.72,-3.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A< <  6.00 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,3.00,
2 2Lz e  2.10 -0.60 -2 -2 -2,,-2 -1 -2 -2,,-2 -2,1.50,
3 3T  4.10 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,2.00,
4 CiSt2  2.60  0.43 2 1 1,,0 1 1 1,,0 1,3.03,
5 CSSp4  3.00  0.64 1 1 1,,1 2 2 2,,1 1,3.64,
6 3Lo< <  3.96 x -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.86,
7 3Lz  6.60 x -0.50 -1 -1 -1,,0 0 0 -1,,-1 -1,6.10,
8 2A  3.63 x -0.57 -2 -1 -1,,-1 -1 -1 -1,,-2 -1,3.06,
9 3S  4.62 x  0.00 0 0 0,,0 0 0 0,,0 1,4.62,
10 ChSt1  2.00  0.70 1 1 1,,0 1 1 1,,1 2,2.70,
11 1F  0.55 x -0.19 -3 -2 -3,,-1 -1 -1 -3,,-1 -2,0.36,
12 FCSp1  1.90  0.00 -1 0 0,,1 0 0 0,,0 0,1.90,
13 CCoSp2  2.50  0.86 3 2 1,,1 1 2 3,,0 2,3.36,
43.56,,,,,37.13,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 7.25 6.50,,6.75 6.50 6.25 6.25,,6.25 7.00,6.54,
Transition / Linking Footwork  2.00 5.75 6.75 6.25,,6.25 6.00 5.75 6.00,,6.50 6.25,6.14,
Performance / Execution  2.00 5.00 6.75 6.25,,6.50 6.00 5.75 6.25,,6.25 6.00,6.14,
Choreography / Composition  2.00 6.50 6.75 6.50,,6.50 6.25 6.00 6.50,,7.00 6.50,6.50,
Interpretation  2.00 6.00 7.00 6.50,,6.50 6.75 6.00 6.75,,6.50 6.75,6.54,
Judges Total Program Component Score (factored),,,,,63.72,
Deductions: Falls: -3.00,,,,,-3.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
19 Brendan KERRY AUS,6,97.25  49.31,,47.94,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz  6.00 -1.00 -2 -2,-1,-1 -1 -2 -1,,-1 -2,5.00,
2 3A  8.50 -2.43 -3 -2,-2,-2 -2 -3 -2,,-3 -3,6.07,
3 2Lo  1.80  0.04 0 0,0,0 1 0 0,,1 0,1.84,
4 CCoSp4  3.50  0.21 1 0,0,2 1 0 -1,,0 1,3.71,
"",,Info,,,,Info
5 3S+2T  5.50 -0.20 0 0,0,0 0 -1 0,,-1 -1,5.30,
6 1F e  0.55 x -0.10 -1 -1,-1,-1 -1 -1 0,,-1 -1,0.45,
7 SSp3  2.10  0.57 1 1,1,2 2 0 1,,2 0,2.67,
8 2A  3.63 x  0.21 0 0,0,1 1 1 0,,1 0,3.84,
9 2Lz+3T  6.82 x -0.60 -1 -1,0,-1 -1 -1 0,,-1 -1,6.22,
10 SlSt3  3.30  0.00 0 0,0,0 -1 0 0,,0 0,3.30,
11 3S+2T  6.05 x -0.20 -1 0,0,0 0 0 0,,-1 -1,5.85,
12 FSSp3  2.60  0.43 1 0,1,1 2 1 0,,1 1,3.03,
13 ChSt1  2.00  0.03 0 0,1,0 -2 -1 1,,0 0,2.03,
52.35,,,,,49.31,
Program Components Factor,,,,,,
Skating Skills  2.00 4.75 5.00,5.00,5.50 5.50 4.75 5.75,,5.25 4.75,5.11,
Transition / Linking Footwork  2.00 4.25 4.50,4.75,5.00 4.25 3.50 6.00,,5.00 4.25,4.57,
Performance / Execution  2.00 4.75 4.75,4.75,5.25 4.75 3.75 5.50,,4.75 4.50,4.79,
Choreography / Composition  2.00 4.50 4.75,5.00,5.50 4.50 4.00 6.00,,5.25 4.75,4.89,
Interpretation  2.00 4.50 4.50,4.75,5.00 4.00 3.75 5.75,,5.00 4.50,4.61,
Judges Total Program Component Score (factored),,,,,47.94,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
20 Mark WEBSTER AUS,9,87.99  37.43,,50.56,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A< <  6.00 -3.00 -2 -3,-3,-3 -3 -3 -3,,-3 -3,3.00,
2 2F  1.80 -0.21 0 -1,0,-2 -1 -1 -1,,0 -1,1.59,
3 2Lo  1.80  0.00 0 0,0,0 0 0 0,,0 0,1.80,
4 CSSp3  2.60  0.29 2 1,0,0 1 0 0,,1 1,2.89,
5 CiSt2  2.60 -0.04 0 -1,0,0 0 -1 0,,0 0,2.56,
6 3S  4.62 x -0.20 0 0,0,-1 -1 -1 0,,0 0,4.42,
7 FCSp2  2.30  0.07 0 1,0,0 1 0 0,,0 0,2.37,
8 3T  4.51 x -0.50 0 -1,0,-2 -1 -1 -1,,-1 0,4.01,
9 1S  0.44 x  0.00 0 0,0,-1 0 0 0,,0 0,0.44,
10 2A  3.63 x  0.00 0 0,0,0 -1 0 0,,0 1,3.63,
11 ChSt1  2.00  0.30 1 0,1,0 1 0 0,,0 1,2.30,
12 2A+2T  5.06 x  0.00 0 0,0,-1 0 0 0,,0 0,5.06,
13 CCoSp3  3.00  0.36 1 1,1,0 1 1 0,,0 1,3.36,
40.36,,,,,37.43,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.50,5.00,5.50 4.75 5.00 5.50,,5.75 5.25,5.32,
Transition / Linking Footwork  2.00 4.75 4.50,4.50,5.00 4.50 5.00 5.00,,5.50 4.75,4.79,
Performance / Execution  2.00 4.75 5.00,5.00,5.00 4.75 4.75 5.25,,5.25 5.00,4.96,
Choreography / Composition  2.00 5.25 5.00,5.00,5.50 4.75 5.25 5.50,,5.50 5.25,5.25,
Interpretation  2.00 5.00 4.75,4.75,5.00 4.75 5.00 5.25,,5.75 5.00,4.96,
Judges Total Program Component Score (factored),,,,,50.56,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
21 Nicholas FERNANDEZ AUS  2,,87.19  42.57,,45.62,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2A  3.30  0.57 1 1 1,,2 1 1 0,,1 2,3.87,
2 3Lo  5.10 -1.50 -2 -2 -2,,-3 -2 -2 -2,,-3 -2,3.60,
3 3S  4.20  0.00 0 0 0,,0 0 0 -1,,0 0,4.20,
4 FSSp3  2.60  0.14 1 0 0,,0 0 1 -1,,0 1,2.74,
"",,Info,,,,Info
5 3Lz  6.00 -1.40 -2 -2 -2,,-2 -2 -2 -2,,-2 -2,4.60,
6 3S+2T  5.50  0.00 0 0 1,,0 0 0 0,,0 0,5.50,
7 SlSt2  2.60  0.07 1 0 0,,0 0 0 0,,1 0,2.67,
8 3F<< e  1.98 x -0.90 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.08,
9 2A  3.63 x -0.43 -1 -1 -1,,0 -1 -1 -1,,-1 0,3.20,
10 CCoSp3  3.00  0.00 0 0 -1,,1 0 0 0,,0 0,3.00,
11 ChSt1  2.00  0.00 0 0 -1,,0 0 0 0,,0 1,2.00,
12 3T  4.51 x -0.40 -1 0 -1,,-1 -1 -1 0,,0 0,4.11,
13 CUSp2  2.00  0.00 0 1 0,,0 0 0 0,,0 0,2.00,
46.42,,,,,42.57,
Program Components Factor,,,,,,
Skating Skills  2.00 5.00 4.50 4.25,,4.50 4.75 4.75 4.75,,5.00 4.75,4.71,
Transition / Linking Footwork  2.00 4.75 4.25 3.75,,4.25 4.50 4.00 4.50,,5.25 4.00,4.32,
Performance / Execution  2.00 5.00 4.25 4.25,,4.75 4.75 4.25 4.75,,5.50 4.25,4.57,
Choreography / Composition  2.00 5.00 4.50 4.25,,4.50 4.75 4.50 4.75,,5.50 4.50,4.64,
Interpretation  2.00 4.75 4.75 4.00,,4.50 4.75 4.25 4.50,,5.75 4.50,4.57,
Judges Total Program Component Score (factored),,,,,45.62,
Deductions: Falls: -1.00,,,,,-1.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
22 Jordan JU TPE  3,,85.48  43.42,,43.06,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz+2T  7.30  0.50 1 1 0,,1 0 1 0,,1 1,7.80,
2 3S  4.20 -1.40 -2 -2 -2,,-2 -2 -1 -2,,-2 -2,2.80,
3 3F e  5.30 -1.30 -2 -1 -2,,-2 -1 -2 -2,,-3 -2,4.00,
4 3Lo< <  3.60 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.50,
5 FSSp4  3.00  0.14 0 1 0,,0 0 1 -1,,0 1,3.14,
6 2A+3T  7.40 -0.90 -1 -1 -2,,0 -1 -2 -2,,-1 -1,6.50,
7 1Lz  0.66 x -0.03 0 0 0,,-1 0 -2 0,,0 -1,0.63,
8 3T+2T+1T  6.38 x  0.00 0 0 0,,0 0 -1 0,,0 0,6.38,
9 CUSp2  2.00  0.07 0 1 0,,1 0 0 0,,0 0,2.07,
10 2A  3.63 x -0.43 0 -1 -1,,-1 0 -1 -1,,-1 -1,3.20,
11 CiSt2  2.60 -0.04 0 0 0,,-1 0 -1 0,,0 0,2.56,
12 CoSp1  1.70 -0.86 -3 -3 -2,,-3 -3 -3 -3,,-2 -3,0.84,
13 ChSt1  2.00  0.00 0 1 0,,-1 0 0 0,,0 0,2.00,
49.77,,,,,43.42,
Program Components Factor,,,,,,
Skating Skills  2.00 4.75 4.75 5.00,,5.00 4.50 4.75 4.00,,4.75 3.75,4.64,
Transition / Linking Footwork  2.00 4.50 4.25 4.75,,4.25 3.50 4.75 4.00,,4.50 3.00,4.25,
Performance / Execution  2.00 4.25 4.50 5.00,,3.75 3.75 4.25 3.75,,4.50 3.00,4.11,
Choreography / Composition  2.00 4.50 4.75 5.25,,4.50 4.00 4.50 4.50,,4.50 3.50,4.46,
Interpretation  2.00 4.25 4.50 4.50,,3.75 3.75 4.00 4.00,,4.25 3.25,4.07,
Judges Total Program Component Score (factored),,,,,43.06,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2012,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
23 Kevin ALVES BRA  5,,84.98  44.08,,42.90,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2A+1T  3.70 -0.07 0 0 -1,,-1 0 0 0,,0 0,3.63,
2 3Lz  6.00 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,3.90,
3 3F e  5.30 -0.80 -1 -1 -2,,-1 -1 -1 -2,,-1 -1,4.50,
4 FSSp3  2.60  0.00 0 0 -1,,0 0 0 0,,1 0,2.60,
"",,Info,,,,Info
5 CiSt3  3.30 -0.10 0 0 -1,,0 -1 0 0,,0 0,3.20,
6 3Lz+SEQ  4.80 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,2.70,
7 3Lo  5.61 x  0.00 0 0 0,,0 0 1 0,,0 0,5.61,
8 1F+2T  1.98 x -0.34 -1 -1 -2,,-1 -2 -2 -2,,-2 -2,1.64,
9 3S  4.62 x -0.70 -1 -1 -1,,-1 -1 -1 -2,,-1 -1,3.92,
10 FCCoSp3  3.00 -0.04 0 0 -1,,0 0 0 0,,-1 0,2.96,
11 ChSt1  2.00  0.00 0 0 0,,0 -1 0 0,,0 0,2.00,
12 2A  3.63 x  0.00 0 0 -1,,0 0 0 0,,0 0,3.63,
13 CCoSp4  3.50  0.29 0 0 0,,1 1 1 1,,1 0,3.79,
50.04,,,,,44.08,
Program Components Factor,,,,,,
Skating Skills  2.00 4.50 5.25 4.50,,5.00 4.50 4.50 4.25,,5.00 4.50,4.64,
Transition / Linking Footwork  2.00 4.25 4.50 3.00,,4.00 3.75 3.75 4.00,,4.00 4.00,3.96,
Performance / Execution  2.00 4.25 4.50 4.00,,4.75 4.00 4.25 4.25,,4.25 4.25,4.25,
Choreography / Composition  2.00 4.25 4.75 3.75,,4.25 4.25 4.50 4.50,,4.50 4.50,4.39,
Interpretation  2.00 4.00 5.00 3.75,,4.50 3.75 4.50 4.25,,4.00 4.50,4.21,
Judges Total Program Component Score (factored),,,,,42.90,
Deductions: Falls: -2.00,,,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
24 Luiz MANELLA BRA  1,,82.90  42.12,,42.78,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz+3T  10.10  0.20 0 0 0,,1 1 -1 0,,2 0,10.30,
2 3F+2T e  6.60 -1.30 -2 -2 -2,,-3 -2 -2 -2,,-1 -1,5.30,
3 3Lo< <  3.60 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.50,
4 FSSp3  2.60  0.43 1 0 1,,1 2 1 1,,1 0,3.03,
5 3S+1Lo  4.70 -1.30 -2 -1 -2,,-2 -2 -2 -2,,-1 -2,3.40,
6 1Lz  0.60 -0.06 0 0 0,,-1 -1 -2 -1,,-1 0,0.54,
7 CCoSp4  3.50  0.07 0 0 0,,1 0 0 1,,0 0,3.57,
8 SlSt2  2.60 -0.09 0 -1 0,,0 0 0 -1,,-1 0,2.51,
9 2A  3.63 x -0.64 -2 -1 -1,,-1 -1 -2 -1,,-2 -1,2.99,
10 2Lz  2.31 x  0.00 0 0 0,,0 0 0 0,,0 0,2.31,
11 2A  3.63 x -0.57 0 -1 -1,,-2 -1 -2 -1,,-1 -1,3.06,
12 ChSt1  2.00 -1.00 -1 -2 -2,,-1 -3 -3 -2,,-2 -2,1.00,
13 FCCoSp3  3.00 -0.39 -1 -2 0,,-1 -2 -1 -1,,-2 -1,2.61,
48.87,,,,,42.12,
Program Components Factor,,,,,,
Skating Skills  2.00 5.00 4.50 4.50,,4.75 4.50 4.50 4.25,,4.75 4.50,4.57,
Transition / Linking Footwork  2.00 4.25 4.00 4.25,,4.25 3.75 4.25 3.50,,3.75 4.25,4.07,
Performance / Execution  2.00 4.75 4.25 4.00,,4.50 4.00 4.50 3.75,,4.25 4.25,4.25,
Choreography / Composition  2.00 4.50 4.25 4.25,,4.50 4.25 4.50 4.00,,4.75 4.50,4.39,
Interpretation  2.00 4.50 3.75 4.00,,4.50 3.75 4.25 3.75,,4.25 4.25,4.11,
Judges Total Program Component Score (factored),,,,,42.78,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 10.02.2012 23:02:55,,,,,,
