ISU Four Continents Championships 2013,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
6 CSSp3  2.60  0.50 1 1,1,0 1 1 1,,1 2,3.10,
7 3Lz e  6.60 x -1.70 -3 -3,-2,-1 -2 -2 -3,,-3 -2,4.90,
8 3F  5.83 x -0.70 -1 -1,-1,0 -1 -1 -2,,-1 -1,5.13,
9 3S  4.62 x -0.70 -1 -1,-1,-1 -1 -1 -1,,-1 -1,3.92,
10 3F+2T  7.26 x -0.10 0 -1,0,0 0 0 0,,-1 0,7.16,
11 ChSq1  2.00  0.10 0 0,0,0 0 2 1,,0 0,2.10,
12 2A  3.63 x -0.07 0 0,-1,0 0 0 0,,-1 0,3.56,
13 CCoSp4  3.50  0.43 1 1,1,0 1 1 1,,1 0,3.93,
69.54,,,,,67.49,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.75,6.50,5.75 6.50 6.50 6.75,,6.25 6.25,6.21,
Transition / Linking Footwork  2.00 4.50 5.25,6.00,5.50 5.75 6.25 6.75,,6.00 6.00,5.82,
Performance / Execution  2.00 5.00 5.50,6.50,5.75 6.00 6.00 6.75,,6.00 5.75,5.93,
Choreography / Composition  2.00 5.25 5.25,6.25,5.75 6.25 6.25 6.50,,5.75 5.75,5.89,
Interpretation  2.00 5.00 5.25,5.75,5.75 6.25 6.00 6.50,,6.00 5.50,5.79,
Judges Total Program Component Score (factored),,,,,59.28,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
14 Abzal RAKIMGALIEV KAZ,6,124.98  66.34,,58.64,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10  0.60 1 0,0,2 0 2 1,,1 1,4.70,
2 3A  8.50  0.57 1 1,0,2 0 0 1,,0 1,9.07,
3 3Lo  5.10  0.20 0 0,0,1 0 0 1,,0 1,5.30,
4 CCoSp4  3.50  0.14 1 1,1,0 0 0 0,,0 0,3.64,
5 StSq3  3.30  0.29 1 0,0,1 0 2 1,,1 0,3.59,
6 3A+2T  10.78 x  0.00 0 0,0,0 0 1 0,,0 0,10.78,
7 3F  5.83 x -1.40 -2 -2,-2,-2 -2 -2 -2,,-2 -2,4.43,
8 3F+2T+2T  8.69 x -1.10 -2 -2,-1,-2 -1 -2 -1,,-1 -2,7.59,
9 3S  4.62 x  0.10 0 0,0,0 0 0 1,,0 1,4.72,
10 2A+2T  5.06 x  0.00 0 0,0,0 0 0 0,,0 0,5.06,
11 ChSq1  2.00  0.00 0 0,0,0 0 1 0,,0 0,2.00,
12 FCSp3  2.80  0.00 0 0,-1,1 0 0 0,,0 0,2.80,
13 CSSp2  2.30  0.36 1 2,0,1 0 1 1,,0 1,2.66,
66.58,,,,,66.34,
Program Components Factor,,,,,,
Skating Skills  2.00 5.75 6.75,5.25,5.75 6.00 6.00 6.25,,5.75 5.25,5.82,
Transition / Linking Footwork  2.00 5.75 6.50,5.00,5.25 5.75 5.75 6.00,,6.00 4.50,5.64,
Performance / Execution  2.00 5.75 6.75,5.25,5.75 5.75 6.25 6.25,,6.25 4.75,5.89,
Choreography / Composition  2.00 5.50 6.00,5.50,6.50 6.00 6.50 6.25,,6.75 5.00,6.04,
Interpretation  2.00 5.50 6.00,5.25,6.25 6.00 6.50 6.00,,6.50 4.75,5.93,
Judges Total Program Component Score (factored),,,,,58.64,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Championships 2013,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
15 Elladj BALDE CAN,4,124.42  66.26,,59.16,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,5.50,
2 3Lz  6.00  0.50 0 1,1,0 0 1 1,,1 1,6.50,
3 3A+1T  8.90 -0.71 -1 -1,0,0 -1 -1 0,,-1 -1,8.19,
4 3Lo  5.10  0.60 1 1,1,0 0 1 1,,1 1,5.70,
"",,Info,,,,Info
5 StSq2  2.60  0.29 0 1,1,0 0 1 1,,1 0,2.89,
6 CCoSp4  3.50  0.21 0 0,1,0 1 1 1,,0 0,3.71,
7 3Lz+3T  11.11 x  0.50 0 1,1,0 0 1 1,,1 1,11.61,
8 3F e  5.83 x -0.60 -1 -1,-1,-1 -1 0 0,,-1 -2,5.23,
9 CCSp3  2.80  0.50 1 1,1,0 1 1 2,,1 1,3.30,
10 2A  3.63 x  0.07 0 0,1,0 0 0 1,,0 0,3.70,
11 ChSq1  2.00  0.50 2 1,1,0 0 1 1,,1 0,2.50,
12 3S  4.62 x  0.00 0 0,0,0 0 0 1,,0 0,4.62,
13 FSSp3  2.60  0.21 1 0,1,0 1 0 0,,1 0,2.81,
67.19,,,,,66.26,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 5.25,6.25,5.75 5.25 6.75 6.75,,6.00 5.00,6.00,
Transition / Linking Footwork  2.00 6.50 5.25,5.75,5.50 4.25 6.50 6.25,,5.25 4.25,5.54,
Performance / Execution  2.00 7.00 5.50,6.00,5.25 5.25 6.75 6.75,,5.50 4.50,5.86,
Choreography / Composition  2.00 6.75 5.50,6.00,5.75 5.25 7.25 7.00,,6.00 4.75,6.04,
Interpretation  2.00 7.25 5.50,6.25,6.00 5.50 6.75 7.25,,5.75 4.25,6.14,
Judges Total Program Component Score (factored),,,,,59.16,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
16 June Hyoung LEE KOR,9,120.76  64.82,,55.94,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  0.29 0 0,1,0 1 0 0,,0 1,8.79,
2 3F+3T  9.40 -0.70 -1 -1,-1,-1 -1 -1 -1,,-1 -1,8.70,
3 3Lz e  6.00 -1.10 -1 -2,-1,-2 -1 -2 -2,,-2 -1,4.90,
4 CCoSp3  3.00 -0.04 -1 0,-1,0 0 0 0,,0 0,2.96,
5 3F  5.30  0.30 0 0,1,0 2 0 0,,1 1,5.60,
6 3Lo+2T  7.04 x -0.10 0 0,0,0 0 -1 -1,,0 0,6.94,
7 3T+2T+2T  7.37 x -0.50 0 -1,0,-1 0 -1 -1,,-1 -1,6.87,
8 3S  4.62 x  0.00 0 0,0,0 0 -1 0,,0 0,4.62,
9 CSSp3  2.60  0.14 0 0,1,0 0 0 1,,0 1,2.74,
10 StSq3  3.30  0.21 0 0,1,1 0 0 0,,1 1,3.51,
11 2A  3.63 x  0.07 1 0,1,0 0 -1 0,,0 0,3.70,
12 ChSq1  2.00  0.20 0 0,1,0 1 0 -1,,1 0,2.20,
13 FCCoSp4  3.50 -0.21 0 0,-1,-1 -1 -1 -1,,0 -1,3.29,
66.26,,,,,64.82,
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 6.00,5.75,4.75 5.50 5.50 5.50,,6.50 5.50,5.68,
Transition / Linking Footwork  2.00 5.50 5.75,5.25,4.00 6.00 5.00 5.25,,6.50 5.25,5.43,
Performance / Execution  2.00 6.00 5.75,5.50,4.00 6.25 5.50 5.50,,6.75 5.25,5.68,
Choreography / Composition  2.00 6.25 6.00,5.50,4.25 6.00 5.25 5.00,,6.50 5.50,5.64,
Interpretation  2.00 5.75 6.00,5.50,4.25 5.75 5.50 5.00,,6.75 5.25,5.54,
Judges Total Program Component Score (factored),,,,,55.94,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2013,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
17 Denis TEN KAZ,14,119.21  50.73,,70.48,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.10  0.80 1 1,0,2 1 1 2,,1 1,4.90,
2 3A  8.50 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,5.50,
3 3Lz  6.00  0.70 2 2,0,2 1 0 1,,0 1,6.70,
4 StSq3  3.30  0.79 2 2,1,2 2 1 2,,1 1,4.09,
"",,Info,,,,Info
5 CCSp4  3.20  0.36 2 2,0,1 0 0 0,,1 1,3.56,
6 2A  3.63 x  0.00 1 0,0,0 0 0 0,,0 0,3.63,
7 3Lz+SEQ  5.28 x -2.10 -3 -3,-3,-3 -3 -3 -3,,-3 -3,3.18,
8 2Lo+2T  3.41 x  0.00 0 0,0,0 0 0 0,,0 0,3.41,
9 2F  1.98 x  0.13 0 1,0,1 1 0 1,,0 0,2.11,
10 FSSp3  2.60  0.21 0 2,0,0 0 1 -1,,1 1,2.81,
11 2A  3.63 x  0.00 0 0,0,0 0 0 0,,0 0,3.63,
12 ChSq1  2.00  1.50 3 2,1,3 1 1 3,,2 3,3.50,
13 CCoSp4  3.50  0.21 1 1,0,0 0 0 0,,1 1,3.71,
51.13,,,,,50.73,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 7.50,8.00,7.25 6.75 6.75 6.50,,7.25 7.25,7.11,
Transition / Linking Footwork  2.00 6.75 7.25,7.50,7.00 6.50 6.75 6.75,,6.75 7.00,6.89,
Performance / Execution  2.00 6.00 7.00,8.00,7.00 6.00 7.00 6.75,,7.25 7.25,6.89,
Choreography / Composition  2.00 7.00 7.25,8.00,7.50 7.00 6.50 7.25,,7.00 7.50,7.21,
Interpretation  2.00 6.75 7.50,7.75,7.75 6.75 6.50 7.00,,7.00 7.25,7.14,
Judges Total Program Component Score (factored),,,,,70.48,
Deductions: Falls: -2.00,,,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
18 Michael Christian MARTINEZ PHI,8,113.46  59.44,,54.02,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50 -0.43 -1 0,-1,0 -1 0 0,,0 -1,8.07,
2 3A+SEQ  6.80 -2.00 -2 -2,-2,-2 -2 -2 -2,,-2 -2,4.80,
3 3Lz  6.00  0.20 0 1,0,0 0 1 1,,0 0,6.20,
4 FCCoSp4  3.50  0.21 0 1,0,1 0 0 1,,0 1,3.71,
5 StSq2  2.60 -0.04 0 1,0,0 -1 0 0,,0 -1,2.56,
6 2F e  1.98 x -0.39 -1 -1,-2,-2 -2 -1 0,,-1 -1,1.59,
7 3Lo  5.61 x -0.70 -1 -1,-1,-1 -1 -1 -1,,-1 -1,4.91,
8 3Lo+2T  7.04 x -0.70 -1 -1,-1,-1 -1 -1 -1,,-1 -2,6.34,
9 3S+2T+2T  7.48 x  0.10 -1 0,1,0 0 1 0,,0 0,7.58,
10 3T  4.51 x  0.00 0 0,0,0 0 0 0,,0 0,4.51,
11 FSSp3  2.60 -0.09 -1 0,-1,0 0 -1 0,,0 0,2.51,
12 ChSq1  2.00  0.30 -1 1,0,2 1 1 0,,0 0,2.30,
13 CCoSp4  3.50  0.86 1 3,1,3 2 2 2,,1 1,4.36,
62.12,,,,,59.44,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.25,5.00,6.50 5.00 5.75 5.00,,6.00 5.00,5.36,
Transition / Linking Footwork  2.00 5.50 5.50,5.00,6.00 5.50 5.00 4.75,,5.75 4.75,5.29,
Performance / Execution  2.00 5.75 6.00,5.25,6.75 5.50 5.75 4.75,,6.00 4.75,5.57,
Choreography / Composition  2.00 5.00 5.50,5.50,6.50 5.25 5.25 5.25,,5.75 4.50,5.36,
Interpretation  2.00 5.50 5.25,5.50,6.50 5.25 5.50 5.00,,6.00 5.00,5.43,
Judges Total Program Component Score (factored),,,,,54.02,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2013,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
19 Jin Seo KIM KOR,11,112.97  59.75,,54.22,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A+2T  9.80  0.00 0 0,0,0 1 0 0,,0 0,9.80,
2 3Lz  6.00  0.30 0 0,0,1 1 1 0,,0 1,6.30,
3 CSSp2  2.30  0.14 1 0,0,1 1 0 0,,0 0,2.44,
4 3Lo  5.10 -0.40 -1 -1,0,-1 0 0 -1,,0 -1,4.70,
"",,Info,,,,Info
5 3F e  5.30 -1.20 -2 -2,-1,-2 -2 -1 -2,,-2 -1,4.10,
6 CCoSp2  2.50 -0.09 0 -1,0,0 1 -1 0,,-1 0,2.41,
7 3S+2T  6.05 x -1.10 -2 -2,-2,-1 -1 -2 -1,,-2 -1,4.95,
8 3A  9.35 x -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,6.35,
9 3T+3T  9.02 x  0.50 0 1,0,1 2 1 0,,1 1,9.52,
10 StSq2  2.60  0.29 0 1,0,1 1 1 0,,0 2,2.89,
11 2A  3.63 x  0.07 0 1,0,0 0 0 0,,0 1,3.70,
12 ChSq  0.00  0.00 - -,-,- - - -,,- -,0.00,
13 FCSp3  2.80 -0.21 -1 -1,0,-1 0 -1 -1,,-1 0,2.59,
64.45,,,,,59.75,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.75,5.75,5.50 6.75 5.75 5.75,,4.75 5.25,5.61,
Transition / Linking Footwork  2.00 5.00 4.75,5.75,5.25 6.50 5.00 5.00,,3.75 4.50,5.04,
Performance / Execution  2.00 5.25 6.00,6.25,5.25 6.75 5.50 5.25,,4.50 5.00,5.50,
Choreography / Composition  2.00 5.00 5.50,6.25,5.75 6.50 5.00 5.50,,4.25 5.25,5.46,
Interpretation  2.00 5.00 5.75,6.25,5.50 6.75 5.50 5.50,,4.25 5.00,5.50,
Judges Total Program Component Score (factored),,,,,54.22,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
20 Min-Seok KIM KOR,1,86.20  40.42,,45.78,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  0.14 0 0,1,0 0 0 0,,1 0,8.64,
2 2T  1.30 -0.09 -1 0,-1,0 -1 -1 0,,0 0,1.21,
3 1A  1.10 -0.11 -1 0,-1,-1 -1 -1 0,,0 0,0.99,
4 CSSp2  2.30  0.00 0 0,0,0 0 0 0,,0 0,2.30,
5 1F  0.50 -0.03 -1 0,0,-1 -1 0 0,,0 0,0.47,
6 2Lo  1.80  0.00 0 0,0,0 0 -1 0,,0 0,1.80,
7 StSq2  2.60  0.00 0 0,0,0 0 0 0,,0 0,2.60,
8 2A  3.63 x  0.21 1 1,1,0 0 0 0,,0 1,3.84,
9 3S+2Lo  6.60 x  0.00 0 0,0,0 0 0 0,,0 1,6.60,
10 ChSq1  2.00 -0.36 0 -1,-1,-1 -1 -1 0,,0 -1,1.64,
11 FCSp2  2.30 -0.09 -1 -1,-1,0 0 0 0,,0 0,2.21,
12 3S  4.62 x  0.00 0 0,0,0 0 0 0,,0 0,4.62,
13 CCoSp4  3.50  0.00 0 1,0,0 0 -1 0,,0 0,3.50,
40.75,,,,,40.42,
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.00,4.50,4.75 3.75 5.00 5.50,,5.25 5.00,5.00,
Transition / Linking Footwork  2.00 4.75 4.25,5.00,3.75 3.25 4.50 5.25,,4.50 4.50,4.46,
Performance / Execution  2.00 5.00 4.50,4.25,4.00 3.50 4.25 5.25,,5.00 4.75,4.54,
Choreography / Composition  2.00 5.25 4.50,4.75,4.25 3.25 4.50 5.25,,5.00 4.25,4.64,
Interpretation  2.00 4.25 4.00,4.25,3.75 3.00 4.50 5.75,,5.00 4.00,4.25,
Judges Total Program Component Score (factored),,,,,45.78,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Championships 2013,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
21 Brendan KERRY AUS  2,,80.89  38.03,,43.86,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,7.30,
2 1A  1.10  0.00 0 0 0,,-3 0 0 0,,0 0,1.10,
3 3F e  5.30 -1.40 -2 -2 -3,,-2 -2 -2 -2,,-2 -2,3.90,
4 StSq2  2.60  0.00 0 0 -1,,0 0 0 0,,0 0,2.60,
"",,Info,,,,Info
5 FCSp2  2.30  0.00 0 0 0,,0 0 0 -1,,0 0,2.30,
6 1A  1.21 x -0.09 0 -1 -1,,0 0 -1 0,,-1 0,1.12,
7 3Lz+2T  8.03 x -0.60 -1 -1 -1,,0 -1 0 -1,,-1 -1,7.43,
8 1Lo  0.55 x  0.00 -1 0 0,,0 0 0 0,,0 0,0.55,
9 CCoSp1  2.00  0.00 0 0 0,,0 0 0 0,,0 0,2.00,
10 3S+2T  6.05 x -0.90 -1 -2 -2,,-1 -1 -1 -1,,-2 -1,5.15,
11 1A  1.21 x -0.06 0 0 -1,,0 0 0 -1,,-1 0,1.15,
12 ChSq1  2.00 -0.21 -1 0 -1,,0 -1 0 0,,-1 0,1.79,
13 CSSp1  1.90 -0.26 -2 -1 -1,,0 -1 -2 -1,,0 0,1.64,
44.55,,,,,38.03,
Program Components Factor,,,,,,
Skating Skills  2.00 4.75 5.00 4.00,,5.25 5.00 4.00 4.50,,4.25 5.00,4.64,
Transition / Linking Footwork  2.00 4.00 4.75 3.75,,5.00 5.25 3.50 4.00,,4.50 4.50,4.36,
Performance / Execution  2.00 4.00 4.00 4.00,,5.50 4.50 3.25 4.00,,3.50 5.25,4.18,
Choreography / Composition  2.00 4.00 4.75 4.00,,5.25 5.00 3.50 4.50,,4.25 5.25,4.54,
Interpretation  2.00 4.00 4.25 4.00,,5.25 4.75 3.25 4.00,,3.50 5.00,4.21,
Judges Total Program Component Score (factored),,,,,43.86,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
22 Jordan JU TPE  5,,78.33  38.91,,41.42,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 2A+3T  7.40 -1.00 -2 0 -1,,-1 -2 -2 -2,,-1 -1,6.40,
2 3Lz  6.00 -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,3.90,
3 3Lo  5.10  0.00 0 0 0,,0 0 0 0,,0 0,5.10,
4 3F e  5.30 -1.20 -2 -1 -3,,-2 -2 -2 -1,,-2 -1,4.10,
5 CSSp2  2.30  0.00 0 0 0,,0 0 0 0,,-1 0,2.30,
6 3Lz<+SEQ <  3.70 x -2.10 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,1.60,
7 2A  3.63 x  0.00 0 0 0,,0 1 0 0,,0 0,3.63,
8 StSq2  2.60  0.00 0 0 -1,,0 0 0 0,,0 0,2.60,
9 3S< <  3.19 x -1.40 -2 -2 -3,,-2 -2 -2 -2,,-2 -2,1.79,
10 ChSq1  2.00 -0.21 0 0 -1,,-1 -1 0 0,,-1 0,1.79,
11 1T  0.44 x -0.10 -1 0 -1,,-1 -1 -1 -1,,-1 -1,0.34,
12 CCoSp3  3.00  0.00 0 0 0,,0 0 0 0,,-1 0,3.00,
13 FUSp3  2.40 -0.04 0 0 0,,0 0 0 -1,,-1 0,2.36,
47.06,,,,,38.91,
Program Components Factor,,,,,,
Skating Skills  2.00 4.25 5.00 4.00,,4.00 4.50 4.75 4.25,,4.00 4.75,4.36,
Transition / Linking Footwork  2.00 3.50 4.75 3.75,,3.75 4.25 4.25 3.75,,3.75 4.25,3.96,
Performance / Execution  2.00 4.00 5.00 3.75,,3.50 4.25 5.00 4.00,,3.75 4.25,4.14,
Choreography / Composition  2.00 3.75 5.00 3.50,,4.00 4.75 4.75 4.00,,4.00 4.50,4.25,
Interpretation  2.00 3.50 5.25 3.50,,3.25 4.25 4.50 4.00,,3.75 4.50,4.00,
Judges Total Program Component Score (factored),,,,,41.42,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU Four Continents Championships 2013,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
23 David KRANJEC AUS,3,75.31  34.37,,43.94,-3.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3T+2T  5.40 -1.00 -1 -2,-2,-1 -1 -1,0,-2 -2,4.40,
2 3F  5.30 -2.10 -3 -3,-3,-3 -3 -3,-3,-3 -3,3.20,
3 3Lz< <  4.20 -2.10 -3 -3,-3,-3 -3 -3,-3,-3 -3,2.10,
4 FSSp3  2.60  0.36 1 0,0,1 2 1,0,1 1,2.96,
"",,,,,,Info
5 3Lo  5.10 -1.50 -2 -2,-2,-2 -2 -2,-1,-3 -3,3.60,
6 3S  4.20 -1.40 -2 -2,-2,-2 -2 -2,-2,-2 -2,2.80,
7 CSSp2  2.30  0.00 0 0,0,0 0 0,0,0 0,2.30,
8 2A  3.63 x  0.14 0 0,0,0 1 0,0,1 1,3.77,
9 StSq1  1.80 -0.04 0 0,0,0 -1 -1,0,0 0,1.76,
10 3S+SEQ  3.70 x -2.10 -3 -3,-3,-3 -3 -3,-3,-3 -3,1.60,
11 2A+1T  4.07 x -1.14 -2 -3,-2,-2 -3 -2,-2,-3 -2,2.93,
12 ChSq1  2.00 -0.29 0 0,-1,-1 -1 -1,0,0 -1,1.71,
13 CoSpB  1.50 -0.26 -1 0,-2,-2 0 -1,0,-1 -1,1.24,
45.80,,,,,34.37,
Program Components Factor,,,,,,
Skating Skills  2.00 4.75 5.00,4.50,3.75 4.00 4.25,5.00,5.00 4.75,4.61,
Transition / Linking Footwork  2.00 4.75 4.75,4.75,3.00 4.00 4.00,4.75,4.50 4.25,4.43,
Performance / Execution  2.00 4.25 5.00,4.00,3.50 4.00 3.75,5.00,4.50 4.00,4.21,
Choreography / Composition  2.00 4.50 5.00,4.50,3.25 4.25 4.00,5.25,4.25 4.50,4.43,
Interpretation  2.00 4.50 4.75,4.00,3.25 4.00 4.00,5.25,4.50 4.25,4.29,
Judges Total Program Component Score (factored),,,,,43.94,
Deductions: Falls: -3.00,,,,,-3.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Printed: 09.02.2013  9:52:13PM,,,,,,
