ISU Four Continents Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
17 Amy LIN TPE  5  47.88  25.88,,,,22.00,0.00,
"# Executed Base GOE The Judges Panel",,,,,Ref Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz<+2T <  5.50 -0.90 -2 -2 -1 -1 -2 -1,-1,,,-1 -1,4.60,
2 3S  4.40  0.00 -1 1 0 0 1 -1,0,,,0 0,4.40,
3 CCoSp3p4  3.50  0.29 1 0 1 0 0 1,0,,,1 1,3.79,
4 2A  3.63 x -0.21 0 0 -1 0 0 -1,-1,,,0 -1,3.42,
"",Info,,,,,Info
5 StSq3  3.30  0.50 1 1 1 1 2 1,1,,,1 1,3.80,
6 FSSp3  2.60  0.07 0 0 0 0 1 0,0,,,1 -1,2.67,
7 LSp4  2.70  0.50 0 1 1 1 1 1,1,,,1 1,3.20,
25.63,,,,,25.88,
Program Components Factor,,,,,,
Skating Skills  0.80 4.75 5.75 5.50 5.25 5.25 6.25,6.00,,,5.50 5.25,5.50,
Transition / Linking Footwork  0.80 4.75 5.50 5.00 5.00 5.00 5.75,5.75,,,5.50 5.00,5.25,
Performance / Execution  0.80 5.00 6.25 5.50 5.25 5.25 5.50,6.00,,,6.00 5.75,5.61,
Choreography / Composition  0.80 5.25 5.50 5.25 5.50 5.25 6.00,6.00,,,5.75 5.25,5.50,
Interpretation  0.80 5.25 6.00 5.25 5.50 5.50 6.00,5.75,,,6.00 5.50,5.64,
Judges Total Program Component Score (factored),,,,,22.00,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
18 Lu ZHENG CHN  3  45.72  26.55,,,,19.17,0.00,
"# Executed Base GOE The Judges Panel",,,,,Ref Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lo+2T  6.40 -0.20 0 -1 -1 0 0 0,0,,,-1 0,6.20,
2 3T  4.30  0.00 0 0 0 1 0 0,0,,,0 0,4.30,
3 FCSp4  3.20  0.21 0 0 0 1 0 1,0,,,1 1,3.41,
4 CCoSp3p2  2.50  0.07 0 0 -1 1 0 0,0,,,0 1,2.57,
5 2A  3.63 x  0.21 0 0 1 1 1 0,0,,,1 0,3.84,
6 StSq2  2.60  0.14 0 0 1 0 0 0,0,,,1 1,2.74,
7 LSp4  2.70  0.79 2 2 2 1 1 1,1,,,2 2,3.49,
25.33,,,,,26.55,
Program Components Factor,,,,,,
Skating Skills  0.80 4.75 4.75 5.00 4.50 5.25 4.75,5.00,,,5.00 5.50,4.93,
Transition / Linking Footwork  0.80 4.25 4.50 4.75 4.25 5.00 4.50,4.50,,,4.25 5.50,4.54,
Performance / Execution  0.80 4.25 4.75 4.50 4.75 5.50 4.50,5.25,,,4.50 5.75,4.82,
Choreography / Composition  0.80 4.50 4.75 5.00 4.50 5.50 4.50,5.25,,,5.00 5.50,4.93,
Interpretation  0.80 4.25 4.75 4.75 4.75 5.00 4.00,5.00,,,4.75 6.00,4.75,
Judges Total Program Component Score (factored),,,,,19.17,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
19 Michaela DU TOIT RSA  6  45.18  25.40,,,,19.78,0.00,
"# Executed Base GOE The Judges Panel",,,,,Ref Scores,
Elements Value (in random order),,,,,of Panel,
1 3F+2T  6.60 -0.50 0 -1 0 0 -1 -1,-1,,,-1 -1,6.10,
2 3T  4.30 -0.80 1 -1 -2 -1 -1 -2,0,,,-1 -2,3.50,
3 LSp3  2.40  0.14 0 -1 1 0 1 0,0,,,1 0,2.54,
4 FSSp4  3.00 -0.04 0 0 0 0 0 0,-1,,,0 -1,2.96,
"",Info,,,,,Info
5 StSq2  2.60  0.00 0 -2 0 1 0 0,0,,,0 0,2.60,
6 2A  3.63 x  0.07 1 0 0 1 0 0,0,,,0 0,3.70,
7 CCoSp3p4  3.50  0.50 1 1 1 1 1 1,1,,,1 2,4.00,
26.03,,,,,25.40,
Program Components Factor,,,,,,
Skating Skills  0.80 6.25 5.25 5.00 5.25 5.50 5.25,4.50,,,4.50 4.75,5.07,
Transition / Linking Footwork  0.80 5.75 4.75 4.50 5.00 5.00 4.50,4.25,,,4.25 4.25,4.61,
Performance / Execution  0.80 6.25 5.00 5.00 5.50 5.50 4.75,4.75,,,4.50 4.50,5.00,
Choreography / Composition  0.80 6.25 5.25 5.25 5.25 5.25 4.75,4.75,,,4.75 4.25,5.04,
Interpretation  0.80 6.00 5.00 5.00 5.50 5.25 5.00,4.50,,,4.75 4.50,5.00,
Judges Total Program Component Score (factored),,,,,19.78,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
20 Maisy Hiu Ching MA HKG  4  42.06  21.52,,,,20.54,0.00,
"# Executed Base GOE The Judges Panel",,,,,Ref Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz  6.00 -1.20 -3 -2 -2 -2 -1 -2,0,,,-2 -1,4.80,
2 2Lo+1T* *  1.80 -0.90 -3 -3 -3 -3 -3 -3,-3,,,-3 -3,0.90,
3 CCoSp3p3  3.00  0.24 -1 1 1 1 0 1,1,,,-1 0,3.24,
4 2A  3.63 x -0.64 -2 -1 -1 -1 -2 -1,-1,,,-1 -2,2.99,
5 FSSp4  3.00  0.07 0 0 1 0 1 0,0,,,0 0,3.07,
6 StSq2  2.60  0.29 -1 1 0 1 1 1,1,,,0 0,2.89,
7 LSp4  2.70  0.93 1 2 2 2 2 3,2,,,1 2,3.63,
22.73,,,,,21.52,
Program Components Factor,,,,,,
Skating Skills  0.80 5.00 5.50 4.75 5.50 5.25 5.25,5.50,,,4.75 5.50,5.25,
Transition / Linking Footwork  0.80 5.00 5.00 4.50 5.00 4.75 5.25,5.25,,,4.50 5.00,4.93,
Performance / Execution  0.80 5.25 5.25 4.00 4.75 5.00 5.25,6.00,,,4.50 5.50,5.07,
Choreography / Composition  0.80 4.75 5.75 4.25 5.25 5.25 5.50,5.75,,,4.75 5.25,5.21,
Interpretation  0.80 5.00 5.50 4.00 5.00 5.50 5.50,6.00,,,4.50 5.50,5.21,
Judges Total Program Component Score (factored),,,,,20.54,
Deductions:,,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
21 Thita LAMSAM THA  1  38.91  21.68,,,,17.23,0.00,
"# Executed Base GOE The Judges Panel",,,,,Ref Scores,
Elements Value (in random order),,,,,of Panel,
1 3T<+2T <  4.30 -1.30 -2 -2 -2 -2 -1 -1,-3,,,-2 -2,3.00,
2 3S  4.40 -0.50 0 -1 0 -1 0 -1,-1,,,-2 -1,3.90,
3 FSSp3  2.60 -0.04 -1 0 0 0 0 0,0,,,0 -1,2.56,
4 CCoSp3p3  3.00  0.00 0 0 1 0 0 0,0,,,0 0,3.00,
"",Info,,,,,Info
5 2A  3.63 x  0.00 0 0 0 0 -1 0,0,,,0 0,3.63,
6 StSq2  2.60 -0.14 0 1 0 -1 0 0,-1,,,-1 0,2.46,
7 LSp4  2.70  0.43 1 1 2 1 0 1,0,,,1 1,3.13,
23.23,,,,,21.68,
Program Components Factor,,,,,,
Skating Skills  0.80 4.75 4.75 4.00 4.75 4.25 4.25,4.50,,,4.50 4.25,4.46,
Transition / Linking Footwork  0.80 4.00 4.75 3.50 4.50 4.00 4.25,4.00,,,4.00 4.00,4.11,
Performance / Execution  0.80 4.50 5.00 4.25 4.25 4.25 4.50,4.00,,,4.75 4.25,4.39,
Choreography / Composition  0.80 4.50 4.75 4.00 4.75 4.00 4.50,3.75,,,4.50 4.25,4.36,
Interpretation  0.80 4.25 5.25 3.75 4.50 4.50 4.25,3.75,,,4.25 4.00,4.21,
Judges Total Program Component Score (factored),,,,,17.23,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
22 Katie PASFIELD AUS  2  34.63  15.95,,,,18.68,0.00,
"# Executed Base GOE The Judges Panel",,,,,Ref Scores,
Elements Value (in random order),,,,,of Panel,
1 2A  3.30  0.21 0 0 0 0 1 0,1,,,1 1,3.51,
2 3S<<+COMBO <<  1.30 -0.60 -3 -3 -2 -3 -3 -3,-3,,,-3 -3,0.70,
3 CCoSp3p2  2.50  0.21 0 1 0 1 0 0,1,,,0 1,2.71,
4 3Lo<< <<  1.80 -0.90 -3 -3 -3 -3 -3 -3,-3,,,-2 -3,0.90,
5 FSSp4  3.00  0.21 1 0 0 0 1 1,1,,,0 0,3.21,
6 StSq2  2.60  0.21 0 0 -1 1 1 1,1,,,0 0,2.81,
7 LSp2  1.90  0.21 0 0 1 1 -1 0,1,,,0 1,2.11,
16.40,,,,,15.95,
Program Components Factor,,,,,,
Skating Skills  0.80 4.75 4.25 4.50 5.00 4.25 4.50,5.25,,,4.50 5.00,4.64,
Transition / Linking Footwork  0.80 4.50 4.00 4.00 4.50 4.50 4.75,5.25,,,4.25 4.50,4.43,
Performance / Execution  0.80 4.50 4.25 4.75 5.25 4.00 4.25,5.50,,,5.00 4.50,4.64,
Choreography / Composition  0.80 4.75 4.50 4.75 5.00 4.75 4.75,5.50,,,5.00 4.75,4.82,
Interpretation  0.80 4.75 4.50 4.50 5.25 4.75 5.00,5.75,,,4.75 4.75,4.82,
Judges Total Program Component Score (factored),,,,,18.68,
Deductions:,,,,,0.00,
"<<  Downgraded jump",,,,,,
Printed: 18.02.2016 19:50:53,,,,,,
