ISU World Figure Skating Championships 2010,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Skating Skills  0.75 5.50 5.00 5.25 4.00 5.25 5.75 5.50,,3.50 5.00,5.10,
Timing  0.75 5.25 4.75 4.75 3.75 4.75 5.75 5.00,,3.00 4.25,4.70,
Performance / Execution  0.50 5.50 5.00 5.25 4.00 5.00 5.75 5.50,,3.50 4.75,5.05,
Interpretation  0.50 5.25 5.25 5.00 4.00 5.00 5.75 5.25,,3.75 5.25,4.90,
Judges Total Program Component Score (factored),,,12.34,
Deductions:,,,0.00,
ISU World Figure Skating Championships 2010,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
22 Allison REED / Otar JAPARIDZE GEO  9  26.07  13.92,,12.15,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  1.70  0.00 0 0 0 0 1 -1 0,,-1 0,1.70,
2 1S2  2.80 -0.14 -1 0 0 0 0 0 -1,,0 -1,2.66,
3 1S3  2.30 -0.40 1 0 -1 -1 -1 0 0,,-1 -1,1.90,
4 2S1  2.30 -0.20 0 -1 0 -1 -1 -1 0,,0 0,2.10,
Info,,Info,,Info
5 2S2  3.40 -0.42 0 0 0 -1 0 -1 -1,,-1 -1,2.98,
6 2S3  3.00 -0.42 0 -1 -1 0 -2 0 -1,,0 0,2.58,
15.50,,,13.92,
Program Components Factor,,,,
Skating Skills  0.75 5.25 5.00 5.00 4.75 4.75 4.50 5.00,,5.25 5.00,4.95,
Timing  0.75 4.50 4.75 4.75 4.25 3.75 4.25 4.75,,4.75 4.75,4.65,
Performance / Execution  0.50 5.00 5.25 5.00 4.50 4.25 4.50 5.25,,5.50 5.00,5.00,
Interpretation  0.50 5.50 5.00 5.25 4.50 4.50 4.75 5.00,,5.00 5.00,4.90,
Judges Total Program Component Score (factored),,,12.15,
Deductions:,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
23 Cathy REED / Chris REED JPN  11  24.78  13.72,,13.06,-2.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  1.70 -1.50 -3 -3 -3 -3 -3 -3 -3,,-3 -3,0.20,
2 1S2  2.80 -0.42 -1 0 -1 -1 0 0 -2,,0 0,2.38,
3 1S3  2.30  0.00 0 0 0 0 0 1 0,,0 0,2.30,
4 2S1  2.30  0.00 0 -1 0 0 0 1 0,,1 0,2.30,
5 2S2  3.40  0.00 0 0 0 0 1 0 -1,,0 0,3.40,
6 2S3  3.00  0.14 1 0 0 0 1 0 0,,0 0,3.14,
15.50,,,13.72,
Program Components Factor,,,,
Skating Skills  0.75 5.50 5.50 5.75 5.50 4.75 5.75 5.00,,5.75 5.50,5.45,
Timing  0.75 5.25 5.00 5.00 3.75 4.25 5.50 4.75,,5.75 4.75,4.85,
Performance / Execution  0.50 5.25 5.00 5.50 5.25 5.00 5.25 5.25,,6.00 5.50,5.25,
Interpretation  0.50 5.50 5.25 5.75 5.25 5.25 5.50 5.00,,6.25 5.50,5.40,
Judges Total Program Component Score (factored),,,13.06,
Deductions: Falls: -2.00,,,-2.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
24 Christina CHITWOOD / Mark HANRETTY GBR  13  24.70  13.22,,11.48,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  1.70 -0.10 0 0 -1 -1 0 0 0,,0 0,1.60,
2 1S2  2.80  0.00 -1 0 0 0 0 0 -1,,0 0,2.80,
3 1S3  2.30 -0.10 -1 0 0 0 0 0 0,,0 -1,2.20,
4 2S1  2.30 -0.40 -1 -1 0 -1 -1 -1 -1,,-1 0,1.90,
5 2S2  3.40 -1.26 -2 -2 -2 -2 -2 -1 -1,,-2 -1,2.14,
6 2S3  3.00 -0.42 -1 -1 0 0 0 -1 0,,-1 0,2.58,
15.50,,,13.22,
Program Components Factor,,,,
Skating Skills  0.75 4.50 5.00 5.00 3.50 4.75 4.75 4.50,,4.25 5.50,4.70,
Timing  0.75 4.25 4.75 4.75 4.00 4.25 4.50 4.25,,3.75 5.25,4.45,
Performance / Execution  0.50 4.25 5.00 5.00 3.50 4.25 4.50 4.50,,4.00 5.75,4.55,
Interpretation  0.50 4.50 5.00 5.00 4.00 4.50 4.75 4.50,,3.75 5.50,4.65,
Judges Total Program Component Score (factored),,,11.48,
Deductions:,,,0.00,
ISU World Figure Skating Championships 2010,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
25 Katelyn GOOD / Nikolaj SORENSEN DEN  8  22.56  12.44,,10.12,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  1.70 -0.30 0 -1 -1 0 0 -1 -1,,0 -2,1.40,
2 1S2  2.80 -0.84 -1 -1 -2 -1 0 -2 -1,,-1 -1,1.96,
3 1S3  2.30 -0.30 -1 0 0 0 -1 -1 -1,,0 -1,2.00,
4 2S1  2.30 -0.50 0 -1 -1 -1 -1 -1 -1,,-1 -1,1.80,
Info,,Info,,Info
5 2S2  3.40 -0.42 -1 -1 -1 0 -1 -2 0,,0 -1,2.98,
6 2S3  3.00 -0.70 0 0 0 -1 -1 -1 -1,,-1 -1,2.30,
15.50,,,12.44,
Program Components Factor,,,,
Skating Skills  0.75 4.25 4.50 4.00 4.25 4.00 4.50 3.50,,4.50 4.00,4.15,
Timing  0.75 3.75 4.00 3.50 4.00 3.75 4.25 4.00,,4.25 3.50,3.90,
Performance / Execution  0.50 4.00 4.50 4.00 4.25 4.00 4.50 3.75,,4.50 3.75,4.10,
Interpretation  0.50 4.25 4.50 4.00 4.25 3.75 4.25 3.25,,4.25 4.00,4.05,
Judges Total Program Component Score (factored),,,10.12,
Deductions:,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
26 Danielle OBRIEN / Gregory MERRIMAN AUS  2  21.07  11.82,,9.25,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  1.70 -0.30 -1 0 -1 -1 -1 0 -1,,-1 0,1.40,
2 1S2  2.80 -0.84 -2 -1 -1 -1 0 -1 -2,,-1 -1,1.96,
3 1S3  2.30 -0.60 -1 -2 -1 -1 0 -1 -2,,-1 -1,1.70,
4 2S1  2.30 -0.40 -2 0 -1 -1 -1 -1 -1,,-1 0,1.90,
5 2S2  3.40 -0.70 -1 -1 -1 -1 -1 -1 -2,,-1 -1,2.70,
6 2S3  3.00 -0.84 -1 -1 -1 -1 -2 -1 -2,,0 -1,2.16,
15.50,,,11.82,
Program Components Factor,,,,
Skating Skills  0.75 4.00 4.25 4.00 4.00 4.00 4.25 3.25,,4.25 3.50,3.95,
Timing  0.75 3.50 3.75 3.50 3.75 3.25 3.25 3.00,,3.50 3.25,3.35,
Performance / Execution  0.50 3.50 4.25 4.00 4.00 3.75 4.00 3.25,,4.25 3.50,3.75,
Interpretation  0.50 3.75 4.00 4.00 4.00 4.00 3.75 3.00,,4.00 3.50,3.80,
Judges Total Program Component Score (factored),,,9.25,
Deductions:,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
27 Jenette MAITZ / Alper UCAR TUR  1  17.36  10.14,,7.22,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  1.70 -0.60 -1 -1 -2 -1 -2 -2 -1,,-1 -1,1.10,
2 1S2  2.80 -0.98 -2 -2 -2 -2 -1 -2 -1,,-1 -1,1.82,
3 1S3  2.30 -0.50 -2 -2 -2 -1 -1 -1 -1,,-1 -1,1.80,
4 2S1  2.30 -0.90 -2 -2 -2 -1 -2 -2 -1,,-2 -2,1.40,
5 2S2  3.40 -1.26 -1 -2 -2 -2 -2 -2 -1,,-2 -1,2.14,
6 2S3  3.00 -1.12 -2 -2 -2 -2 -2 -1 -2,,-1 -1,1.88,
15.50,,,10.14,
Program Components Factor,,,,
Skating Skills  0.75 3.25 2.75 3.00 3.25 2.00 3.50 3.25,,3.50 3.00,3.15,
Timing  0.75 2.50 2.25 2.75 2.50 2.00 3.00 3.50,,2.75 2.00,2.50,
Performance / Execution  0.50 3.00 3.00 2.75 3.00 2.50 3.25 3.50,,3.25 2.75,3.05,
Interpretation  0.50 3.00 2.75 3.00 2.75 2.00 3.25 3.50,,3.25 2.50,2.90,
Judges Total Program Component Score (factored),,,7.22,
Deductions:,,,0.00,
Printed: 3/23/2010  3:38:19PM,,,,
