3 FCSp4  3.20  0.00 0 0 0 0,,1 0 0 0 0 - - -,,3.20,,
4 3T  4.00  0.00 0 0 0 0,,-1 0 0 0 0 - - -,,4.00,,
5 3S< <  1.30 -0.36 -1 -1 -1 -2,,-2 -2 -1 -1 -1 - - -,,0.94,,
6 LSp3  2.40  0.00 1 0 0 0,,1 0 0 0 0 - - -,,2.40,,
7 SpSq2  2.30  0.00 0 0 0 0,,0 0 0 1 0 - - -,,2.30,,
8 1T  0.44 x -0.02 -1 -1 0 -1,,-1 0 0 0 0 - - -,,0.42,,
9 2A  3.85 x -2.50 -3 -3 -3 -3,,-3 -3 -3 -2 -3 - - -,,1.35,,
10 SlSt2  2.30  0.00 0 0 0 0,,0 0 0 0 0 - - -,,2.30,,
11 2A+2T+2Lo< <  5.83 x -1.12 -1 -2 -1 -2,,-1 -2 -1 -2 -1 - - -,,4.71,,
12 CCoSp4  3.50  0.10 1 0 0 0,,0 -2 1 0 0 - - -,,3.60,,
33.42,,,,28.42,,
Program Components Factor,,,,,,
Skating Skills  1.60 4.50 4.25 4.75 4.25,,4.50 3.50 4.75 4.75 4.25 - - -,,4.50,,
Transition / Linking Footwork  1.60 3.75 3.75 4.25 3.75,,3.00 3.00 4.25 3.75 4.00 - - -,,3.90,,
Performance / Execution  1.60 4.00 3.75 4.25 4.50,,3.75 3.25 4.75 4.25 4.50 - - -,,4.30,,
Choreography / Composition  1.60 4.25 4.00 4.50 4.25,,4.00 3.50 4.50 4.25 4.25 - - -,,4.30,,
Interpretation  1.60 3.25 4.25 4.75 3.75,,3.25 3.25 4.50 4.00 4.50 - - -,,4.00,,
Judges Total Program Component Score (factored),,,,33.60,,
Deductions: Falls: -1.00,,,,-1.00,,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long)",,"<  Downgraded jump x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Printed: 08/11/2008 17:51:30,,,,,,
