ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Performance / Execution  1.60 4.75 4.25 4.25 4.50 4.50 5.00,4.50,,5.25,5.00,4.60,
Choreography / Composition  1.60 5.00 4.00 3.75 4.50 4.75 5.50,4.75,,5.25,5.50,4.70,
Interpretation  1.60 4.50 4.25 4.00 4.25 4.00 5.25,4.00,,5.50,5.50,4.50,
Judges Total Program Component Score (factored),,,,,36.64,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
14 Cheltzie LEE AUS  7  79.33  43.65,,,,35.68,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3S+2T  5.80  0.40 1 0 1 0 1 0,0,,,1 0,6.20,
2 3T+2T  5.30 -0.40 0 -1 -1 -1 -1 0,0,,,-1 0,4.90,
3 2A  3.50  0.80 1 0 1 0 1 0,1,,,1 1,4.30,
4 CCoSp4  3.50  0.20 1 1 0 0 1 0,0,,,0 0,3.70,
5 3S  4.50 -2.20 -2 -2 -2 -2 -2 -3,-2,,,-2 -3,2.30,
6 SpSq4  3.40  0.00 0 0 0 1 1 0,0,,,0 0,3.40,
7 1A  0.88 x -0.08 -1 0 -1 -1 0 0,0,,,-1 -1,0.80,
8 CSSp4  3.00  0.20 0 1 0 0 1 0,0,,,0 1,3.20,
9 SlSt2  2.30  0.00 0 0 0 0 0 0,0,,,0 0,2.30,
10 3T  4.40 x  0.80 1 1 0 1 1 0,1,,,0 1,5.20,
11 2A  3.85 x  0.40 1 0 0 0 1 0,1,,,0 0,4.25,
12 FSSp4  3.00  0.10 0 1 0 0 1 0,0,,,0 0,3.10,
43.43,,,,,43.65,
Program Components Factor,,,,,,
Skating Skills  1.60 5.25 4.75 5.50 5.00 4.75 4.50,5.00,,4.25,4.75,4.75,
Transition / Linking Footwork  1.60 4.75 4.00 5.00 4.75 3.75 4.50,3.75,,4.00,4.25,4.10,
Performance / Execution  1.60 5.00 4.75 4.75 5.00 4.25 4.50,4.75,,4.00,4.50,4.55,
Choreography / Composition  1.60 4.75 4.50 5.00 5.00 4.50 4.75,4.75,,4.25,4.50,4.60,
Interpretation  1.60 4.25 4.50 4.75 5.00 4.25 4.50,4.25,,4.00,4.25,4.30,
Judges Total Program Component Score (factored),,,,,35.68,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
15 Lejeanne MARAIS RSA  3  68.71  36.95,,,,31.76,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3S  4.50 -0.80 -1 -1 0 -1 -1 -1 -1,,,,0 -1,3.70,
2 2A  3.50 -0.16 0 0 0 1 -1 0 0,,,,-1 0,3.34,
3 2Lo+2T  2.80 -0.06 -1 0 0 0 0 0 0,,,,-1 0,2.74,
4 FSSp3  2.60  0.00 0 -1 0 0 0 0 0,,,,0 0,2.60,
"",,Info,,,,Info
5 SlSt3  3.30  0.00 0 0 0 0 0 0 0,,,,0 0,3.30,
6 2Lz+2T+2T !  4.95 x -0.30 -1 -2 -1 -1 -1 -1 -1,,,,-1 -1,4.65,
7 2A  3.85 x -1.60 -2 -3 -2 -2 -2 -3 -2,,,,-3 -2,2.25,
8 CCoSp4  3.50  0.00 0 0 0 0 0 0 0,,,,0 0,3.50,
9 2F  1.87 x  0.00 0 0 0 1 0 0 0,,,,0 0,1.87,
10 SpSq3  3.10  0.10 1 0 0 1 0 0 0,,,,0 0,3.20,
11 2F+2T  3.30 x  0.00 0 0 0 0 0 -1 0,,,,0 0,3.30,
12 LSp3  2.40  0.10 1 1 0 1 0 0 0,,,,0 0,2.50,
39.67,,,,,36.95,
Program Components Factor,,,,,,
Skating Skills  1.60 4.25 4.25 3.25 4.00 3.50 4.00 4.50,,,4.50,4.75,4.15,
Transition / Linking Footwork  1.60 3.75 3.75 2.75 4.00 3.00 3.00 3.25,,,4.00,4.50,3.60,
Performance / Execution  1.60 4.25 4.00 3.00 4.50 3.50 3.50 4.25,,,4.25,4.75,4.15,
Choreography / Composition  1.60 4.00 4.00 3.25 4.50 3.25 3.75 4.25,,,4.00,4.50,4.00,
Interpretation  1.60 4.00 4.25 3.00 4.75 3.25 3.25 4.00,,,4.25,4.25,3.95,
Judges Total Program Component Score (factored),,,,,31.76,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
16 Ana Cecilia CANTU MEX  5  65.63  33.59,,,,33.04,-1.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 2A  3.50  0.08 -1 1 1 1 -1 -1 -1,,,,-1 0,3.58,
2 3F !  5.50 -1.00 -1 -1 -1 -1 -2 -2 -1,,,,-1 -1,4.50,
3 2Lz  1.90  0.00 0 0 0 0 0 0 0,,,,0 0,1.90,
4 FSSp4  3.00  0.10 0 0 0 1 0 0 0,,,,1 0,3.10,
5 SlSt3  3.30  0.10 0 0 1 1 0 0 -1,,,,0 0,3.40,
6 3F<+SEQ e  1.50 x -1.00 -3 -3 -3 -3 -3 -3 -3,,,,-3 -3,0.50,
7 2S  1.43 x  0.00 0 0 0 0 0 0 0,,,,1 0,1.43,
8 2A+2T+1T  5.72 x -0.32 -1 0 -1 0 0 -1 -1,,,,0 0,5.40,
9 SpSq3  3.10  0.30 1 0 1 1 0 0 1,,,,0 1,3.40,
10 CSSp3  2.60  0.10 1 0 0 1 0 0 1,,,,0 0,2.70,
11 1A  0.88 x  0.00 0 0 0 0 0 0 0,,,,1 0,0.88,
12 CCoSp2  2.50  0.30 1 0 0 1 1 0 0,,,,1 1,2.80,
34.93,,,,,33.59,
Program Components Factor,,,,,,
Skating Skills  1.60 4.25 4.75 4.75 3.75 4.50 4.00 4.25,,,3.00,5.00,4.30,
Transition / Linking Footwork  1.60 4.00 4.50 3.00 3.75 4.00 3.00 3.75,,,3.00,4.50,3.65,
Performance / Execution  1.60 4.25 4.50 5.25 4.00 4.25 3.75 4.00,,,3.75,4.75,4.25,
Choreography / Composition  1.60 4.00 4.50 4.25 4.00 4.25 4.00 3.75,,,3.00,5.00,4.15,
Interpretation  1.60 4.25 4.75 4.75 4.00 4.25 3.50 3.75,,,3.75,4.75,4.30,
Judges Total Program Component Score (factored),,,,,33.04,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge (long)!  Jump take off with wrong edge (short)",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
17 Na-Young KIM KOR  9  64.52  29.48,,,,35.04,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz  6.00 -1.00 -1 -2 -2 -1 0 0,0,,,-1 -1,5.00,
2 3F< !  1.70 -0.60 -2 -2 -2 -2 -1 -2,-2,,,-3 -2,1.10,
3 1A+1A+SEQ  1.28  0.00 1 0 0 0 0 0,0,,,0 0,1.28,
4 FSSp4  3.00 -0.06 0 -1 1 0 0 -1,-1,,,0 0,2.94,
"",,,Info,,,Info
5 2S  1.30  0.00 1 0 0 0 0 0,0,,,0 0,1.30,
6 FCoSp4  3.00  0.30 1 0 1 0 0 1,1,,,1 1,3.30,
7 1Lz  0.66 x -0.06 0 -2 -1 0 -1 -1,-2,,,0 0,0.60,
8 SpSq4  3.40  0.40 0 1 1 0 0 1,0,,,0 1,3.80,
9 2F  1.87 x  0.00 -1 0 0 0 0 0,0,,,0 0,1.87,
10 3Lz<+SEQ <  1.67 x -0.68 -2 -2 -3 -2 -2 -2,-2,,,-3 -3,0.99,
11 SlSt3  3.30  0.00 0 0 0 0 0 0,0,,,0 1,3.30,
12 CCoSp4  3.50  0.50 1 1 2 1 0 1,1,,,1 2,4.00,
30.68,,,,,29.48,
Program Components Factor,,,,,,
Skating Skills  1.60 4.75 4.75 4.50 4.50 4.75 4.75,4.75,,5.00,5.25,4.70,
Transition / Linking Footwork  1.60 3.50 4.25 3.50 4.00 4.50 4.25,4.00,,4.00,5.00,4.00,
Performance / Execution  1.60 4.25 4.00 4.25 4.25 4.00 4.50,4.00,,4.25,5.00,4.20,
Choreography / Composition  1.60 4.50 4.75 4.50 4.25 4.50 4.75,4.75,,4.50,5.25,4.55,
Interpretation  1.60 4.75 4.25 3.75 4.25 4.75 4.50,4.50,,4.50,5.50,4.45,
Judges Total Program Component Score (factored),,,,,35.04,
Deductions:,,,,,0.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Jump take off with wrong edge (short)",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
18 Melinda WANG TPE  2  61.68  32.20,,,,30.48,-1.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3T  4.00 -3.00 -3 -3 -3 -3 -3 -3,-3,,,-3 -3,1.00,
2 2A+2A+SEQ  5.60  0.00 -1 0 0 0 1 0,1,,,0 0,5.60,
3 2F+2T  3.00  0.00 0 0 0 1 0 0,0,,,0 0,3.00,
4 2Lo  1.50  0.00 0 0 0 0 0 0,0,,,0 -1,1.50,
5 CCoSp3  3.00 -0.36 0 -2 -1 -2 0 -1,-1,,,-1 -1,2.64,
6 SpSq4  3.40  0.40 0 1 1 1 0 0,0,,,0 0,3.80,
7 2Lo  1.65 x -0.12 0 0 0 -1 0 -1,0,,,0 -1,1.53,
8 2A+2T  5.28 x -0.80 -1 -1 -1 -1 0 -1,-1,,,-1 -1,4.48,
9 LSp2  1.90 -0.12 0 0 -1 1 0 -1,0,,,-1 -1,1.78,
10 2F  1.87 x  0.00 0 0 0 1 0 0,0,,,0 0,1.87,
11 SlSt3  3.30  0.00 0 0 0 0 1 0,0,,,0 0,3.30,
12 FSSp1  2.00 -0.30 -1 -1 -1 -1 0 -2,-1,,,-1 -1,1.70,
36.50,,,,,32.20,
Program Components Factor,,,,,,
Skating Skills  1.60 4.25 3.50 3.50 4.50 4.00 4.75,3.50,,3.25,4.00,3.95,
Transition / Linking Footwork  1.60 3.75 3.00 3.00 4.00 3.75 4.00,3.25,,3.00,3.75,3.55,
Performance / Execution  1.60 4.25 3.50 3.50 4.50 4.00 4.25,3.75,,3.25,4.00,3.95,
Choreography / Composition  1.60 4.00 3.25 3.50 4.75 4.25 4.25,3.75,,3.50,3.75,3.85,
Interpretation  1.60 4.25 3.25 3.25 4.25 4.25 4.00,3.50,,3.25,3.75,3.75,
Judges Total Program Component Score (factored),,,,,30.48,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU Four Continents Figure Skating Championships,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
19 Crystal KIANG TPE  4  59.98  29.26,,,,30.72,0.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 3Lz< <  1.90 -0.68 -3 -2 -2 -2 -3 -2,-2,,,-2 -2,1.22,
2 3Lo<+2Lo <  3.00 -0.68 -3 -2 -2 -2 -3 -2,-2,,,-1 -2,2.32,
3 2Lz  1.90 -0.06 0 0 0 -1 -1 0,1,,,0 0,1.84,
4 2A  3.50 -1.96 -3 -2 -3 -2 -3 -2,-2,,,-2 -2,1.54,
"",,,Info,,,Info
5 FSSp4  3.00 -0.12 0 -1 1 0 -1 0,0,,,-1 -1,2.88,
6 2F  1.87 x -0.06 0 0 -1 0 -1 0,0,,,0 0,1.81,
7 SpSq3  3.10  0.30 1 1 1 0 0 1,0,,,0 1,3.40,
8 2A+SEQ  3.08 x -2.14 -3 -2 -3 -2 -3 -2,-2,,,-3 -2,0.94,
9 2Lz+2Lo+2Lo  5.39 x -0.18 0 0 -1 -2 0 0,0,,,-2 0,5.21,
10 LSp3  2.40  0.40 1 1 1 0 1 1,1,,,0 1,2.80,
11 CiSt1  1.80  0.00 0 -1 0 0 0 0,1,,,0 0,1.80,
12 CCoSp4  3.50  0.00 0 0 0 0 -1 0,0,,,0 0,3.50,
34.44,,,,,29.26,
Program Components Factor,,,,,,
Skating Skills  1.60 3.50 3.75 4.50 3.50 2.75 3.00,3.75,,4.00,4.75,3.70,
Transition / Linking Footwork  1.60 3.50 3.50 5.00 3.25 3.00 3.25,3.50,,3.50,4.50,3.60,
Performance / Execution  1.60 3.75 4.00 5.50 3.75 3.25 3.75,4.00,,4.00,5.00,4.05,
Choreography / Composition  1.60 3.75 3.75 5.25 3.50 3.00 3.50,4.00,,4.25,4.75,3.95,
Interpretation  1.60 3.75 3.50 5.00 3.75 3.00 3.75,4.25,,4.00,4.25,3.90,
Judges Total Program Component Score (factored),,,,,30.72,
Deductions:,,,,,0.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting Total Total,,,,Total,Total,
Rank Name Nation Number Segment Element,,,,Program  Component,Deductions,
Score Score,,,,Score (factored),,
20 Lauren KO PHI  1  55.55  28.87,,,,27.68,-1.00,
"# Executed Base GOE The Judges Panel",,,,,Scores,
Elements Value (in random order),,,,,of Panel,
1 FSSp3  2.60  0.10 0 0 0 0 1 0,0,,,1 0,2.70,
2 3S  4.50 -2.00 -2 -2 -2 -2 -1 -2,-2,,,-2 -2,2.50,
3 2F  1.70  0.10 0 0 0 0 1 0,0,,,0 1,1.80,
4 1A  0.80  0.10 0 0 1 0 1 0,0,,,0 0,0.90,
5 CCoSp4  3.50  0.00 0 0 1 0 0 0,0,,,0 0,3.50,
6 SlSt3  3.30  0.00 0 0 0 0 -1 -1,0,,,0 0,3.30,
7 2Lo  1.65 x  0.00 0 0 0 0 0 0,0,,,0 0,1.65,
8 SpSq3  3.10  0.00 0 0 1 0 0 0,0,,,0 0,3.10,
9 2F+2T  3.30 x  0.00 -1 0 0 0 0 0,0,,,0 0,3.30,
10 2A< <  0.88 x -0.50 -3 -3 -3 -3 -3 -3,-3,,,-3 -3,0.38,
11 2Lz+2T  3.52 x  0.10 0 0 1 1 0 1,0,,,0 1,3.62,
12 FCSSp2  2.30 -0.18 -1 0 -2 -1 -1 -1,0,,,0 -1,2.12,
31.15,,,,,28.87,
Program Components Factor,,,,,,
Skating Skills  1.60 4.00 3.25 3.75 3.75 3.50 3.75,4.50,,4.00,3.25,3.70,
Transition / Linking Footwork  1.60 3.50 3.00 3.00 3.25 2.75 3.25,3.75,,3.50,2.75,3.15,
Performance / Execution  1.60 4.25 3.25 3.75 3.50 3.00 3.50,4.00,,3.75,3.00,3.55,
Choreography / Composition  1.60 4.00 3.50 3.00 3.50 3.00 3.25,4.25,,3.75,3.25,3.50,
Interpretation  1.60 4.00 3.00 3.25 3.50 2.25 3.25,3.75,,4.00,3.00,3.40,
Judges Total Program Component Score (factored),,,,,27.68,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Printed: 1/29/2010  4:56:56PM,,,,,,
