ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
Performance  1.00,5.00 5.00 5.50 5.75 5.25,5.50 5.50 5.00,,5.25,6.00 5.25 5.50,5.32
Choreography  1.00,5.00 5.00 5.25 6.25 5.25,5.50 5.25 4.75,,5.75,6.00 4.75 5.00,5.21
Interpretation / Timing  1.00,5.25 5.25 5.25 5.50 5.25,5.50 5.25 4.75,,6.00,6.00 5.50 5.00,5.39
Judges Total Program Component Score (factored),,,,,,31.41
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
16 Kristin FRASER / Igor LUKANIN,AZE  75.90,43.79,,,33.11,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp4  4.70  0.43,1 0 1 1 0,1 1 1,,1,0 1 1,5.13
2 SlLi4  4.00  0.50,1 2 2 1 1,2 1 1,,1,0 1 1,4.50
3 CiSt3  7.20  0.43,1 0 0 0 0,1 0 0,,1,0 0 1,7.63
4 CuLi4  4.00  0.36,2 1 1 1 1,1 0 1,,1,0 0 1,4.36
5 STw4  4.70 -0.14,0 -1 0 -1 -2,0 0 -1,,0,-1 1 0,4.56
6 SlLi4+RoLi4  6.40  0.29,1 1 1 1 0,0 1 0,,0,1 1 1,6.69
7 MiSt2  5.40 -0.29,0 -1 -2 -1 -1,0 0 -1,,-1,0 0 0,5.11
8 RRoLi3  5.60  0.21,1 0 -1 1 0,0 1 0,,0,1 1 0,5.81
42.00,,,,,,43.79
Program Components Factor,,,,,,
Skating Skills  1.25,5.75 5.50 5.75 5.50 5.25,5.75 6.00 5.25,,6.00,5.50 5.75 5.50,5.64
Linking Footwork / Movement  1.75,5.50 4.75 5.50 5.00 5.00,5.50 5.50 5.00,,5.50,5.50 5.25 5.25,5.36
Performance  1.00,5.75 5.25 5.25 5.50 5.25,5.50 5.75 5.25,,5.75,5.50 5.75 5.75,5.61
Choreography  1.00,5.75 5.25 5.50 5.75 5.25,5.75 5.50 5.25,,6.25,5.75 5.50 5.50,5.57
Interpretation / Timing  1.00,5.75 5.50 5.50 5.50 5.00,5.75 5.75 5.00,,6.25,5.75 5.00 5.50,5.50
Judges Total Program Component Score (factored),,,,,,33.11
Deductions: Extended lifts:,-1.00,,,,,-1.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
17 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR  73.37,42.55,,,30.82,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4+RoLi4  6.40  0.50,1 2 1 1 1,1 1 2,,1,1 1 1,6.90
2 STw4  4.70  0.00,0 0 1 0 0,0 0 0,,0,0 1 0,4.70
3 CiSt2  6.40  0.00,0 0 1 0 1,0 0 0,,0,0 0 0,6.40
4 Sp4  4.70  0.14,0 0 1 1 1,0 0 1,,0,0 0 1,4.84
5 SeLi3  5.60  0.50,1 1 0 2 0,1 1 1,,1,1 1 1,6.10
6 SlLi4  4.00  0.21,1 1 1 1 0,0 1 0,,0,1 0 1,4.21
7 DiSt2  5.40  0.00,0 0 0 0 0,0 0 0,,-1,0 0 0,5.40
8 RoLi4  4.00  0.00,0 0 0 1 0,0 0 0,,0,0 0 0,4.00
41.20,,,,,,42.55
Program Components Factor,,,,,,
Skating Skills  1.25,5.25 5.25 5.75 5.75 5.25,5.25 5.25 5.00,,5.50,5.50 5.25 5.50,5.32
Linking Footwork / Movement  1.75,4.75 4.75 5.25 5.25 5.00,5.00 5.00 5.25,,5.00,5.25 4.75 5.00,5.00
Performance  1.00,5.00 5.50 5.50 5.50 5.25,5.50 5.00 5.00,,5.00,5.50 5.00 5.25,5.14
Choreography  1.00,5.00 5.50 5.50 5.50 5.00,5.25 5.00 5.25,,5.50,5.75 4.75 5.00,5.14
Interpretation / Timing  1.00,4.75 5.25 5.50 5.50 5.25,5.25 5.00 5.00,,5.50,5.75 4.50 5.25,5.14
Judges Total Program Component Score (factored),,,,,,30.82
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
18 Grethe GRUENBERG / Kristian RAND,EST  72.70,45.36,,,27.34,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4  4.00  0.29,1 1 1 1 0,1 0 1,,0,0 1 1,4.29
2 CiSt4  8.00  0.43,0 0 0 -1 0,1 0 0,,1,0 1 1,8.43
3 RoLi4  4.00  0.36,0 0 1 1 1,1 1 1,,1,0 0 1,4.36
4 SeLi3  5.60  0.14,1 1 0 1 0,0 0 1,,-1,0 0 1,5.74
5 CuLi4+RoLi3  6.00  0.14,0 0 0 0 0,0 0 0,,-1,1 1 1,6.14
6 DiSt4  7.00  0.00,0 -1 -1 0 -1,0 0 0,,0,0 0 1,7.00
7 STw4  4.70 -0.29,-1 -1 -1 -1 -1,0 0 0,,-1,-1 -1 0,4.41
8 Sp4  4.70  0.29,0 0 0 -1 0,1 1 1,,0,0 1 1,4.99
44.00,,,,,,45.36
Program Components Factor,,,,,,
Skating Skills  1.25,4.50 4.50 4.75 4.50 4.25,4.75 5.00 4.25,,4.50,4.50 5.00 5.00,4.64
Linking Footwork / Movement  1.75,4.25 4.00 4.50 4.25 4.00,4.50 4.75 4.50,,4.50,4.25 4.50 4.50,4.43
Performance  1.00,4.50 4.25 4.50 4.75 4.50,4.75 4.50 4.50,,4.25,4.50 4.75 4.50,4.54
Choreography  1.00,4.50 4.25 4.75 4.50 4.25,4.75 4.50 4.50,,4.75,4.75 4.75 4.50,4.61
Interpretation / Timing  1.00,4.25 4.00 4.50 4.00 4.50,4.75 4.75 4.75,,4.50,4.50 5.25 4.75,4.64
Judges Total Program Component Score (factored),,,,,,27.34
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
19 Nelli ZHIGANSHINA / Alexander GAZSI,GER  71.92,42.73,,,29.19,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70,0.14 0 -1 1 0 1,1 0 0,,0,0 1 0,4.84
2 SlLi4  4.00,0.29 0 1 1 1 0,1 1 1,,1,0 0 1,4.29
3 CiSt3  7.20,-0.14 -1 -1 0 0 0,0 0 -1,,0,0 0 0,7.06
4 SlLi4+RoLi4  6.40,0.43 1 0 0 0 1,1 0 0,,1,1 1 1,6.83
5 CoSp3  4.00,0.14 1 0 1 1 0,0 0 -1,,0,1 0 1,4.14
6 SeLi3  5.60,0.50 1 1 0 1 1,1 1 1,,0,1 1 1,6.10
7 DiSt2  5.40,-0.14 0 -1 -1 0 -1,0 0 0,,-1,0 0 0,5.26
8 RoLi4  4.00,0.21 0 0 0 0 0,1 1 1,,0,0 0 1,4.21
41.30,,,,,,42.73
Program Components,Factor,,,,,
Skating Skills,1.25 4.75 4.75 5.25 5.25 5.25,5.00 5.25 4.75,,5.50,5.00 5.25 5.00,5.07
Linking Footwork / Movement,1.75 4.25 4.25 5.00 5.00 5.00,4.75 5.00 4.75,,5.00,4.50 4.75 4.50,4.75
Performance,1.00 4.50 4.75 5.25 5.50 5.25,5.00 5.00 4.50,,5.00,4.75 4.75 4.75,4.82
Choreography,1.00 4.50 4.75 5.25 5.25 5.00,4.75 5.00 4.75,,5.25,4.75 4.75 4.50,4.79
Interpretation / Timing,1.00 4.75 4.50 5.00 5.00 5.50,4.75 5.00 4.50,,5.00,5.00 5.00 5.00,4.93
Judges Total Program Component Score (factored),,,,,,29.19
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
20 Kaitlyn WEAVER / Andrew POJE,CAN  71.80,43.93,,,27.87,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SeLi4  6.40,0.50 1 0 1 2 1,1 1 1,,0,1 1 1,6.90
2 CiSt3  7.20,0.29 0 0 1 0 0,0 0 1,,0,1 1 0,7.49
3 CuLi4+RoLi4  6.40,0.14 0 1 1 1 0,0 0 0,,1,1 0 1,6.54
4 Sp4  4.70,0.07 0 0 0 0 0,1 -1 0,,0,0 0 1,4.77
5 STw4  4.70,-0.29 -1 -1 0 0 0,0 0 -1,,-1,-1 0 -1,4.41
6 CuLi4  4.00,0.07 1 1 0 0 0,0 0 0,,-1,0 0 1,4.07
7 MiSt2  5.40,0.14 0 0 0 0 0,0 0 1,,0,0 1 0,5.54
8 RoLi4  4.00,0.21 0 1 1 1 1,1 0 0,,1,0 0 1,4.21
42.80,,,,,,43.93
Program Components,Factor,,,,,
Skating Skills,1.25 4.50 4.75 5.00 4.75 5.25,5.25 4.75 4.50,,4.75,5.00 5.25 4.50,4.86
Linking Footwork / Movement,1.75 4.00 4.25 4.75 4.75 4.75,5.00 4.25 4.25,,4.50,4.50 4.50 4.25,4.43
Performance,1.00 4.25 4.50 5.25 5.25 5.00,5.00 4.50 4.50,,4.50,4.75 4.75 4.50,4.64
Choreography,1.00 4.25 4.75 5.25 5.25 5.25,4.75 4.50 4.50,,4.75,5.00 4.50 4.25,4.61
Interpretation / Timing,1.00 4.00 4.50 5.00 4.75 5.25,4.75 4.50 4.75,,5.00,5.00 5.00 4.50,4.79
Judges Total Program Component Score (factored),,,,,,27.87
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
21 Xintong HUANG / Xun ZHENG,CHN  68.92,41.12,,,27.80,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp4  4.70,0.21 1 0 0 0 0,1 0 0,,1,0 0 1,4.91
2 SlLi4+RoLi4  6.40,0.50 1 1 1 1 1,1 1 0,,1,1 1 1,6.90
3 STw4  4.70,0.07 0 -1 0 0 0,0 0 0,,0,0 1 1,4.77
4 CiSt2  6.40,0.00 0 1 0 0 -1,0 0 0,,0,0 1 0,6.40
5 SlLi3  3.50,0.21 1 0 1 1 0,1 1 0,,0,0 0 1,3.71
6 SeLi4  6.40,0.00 0 0 0 1 0,0 0 0,,-1,0 0 0,6.40
7 DiSt1  4.60,-0.57 0 0 0 0 -1,0 -1 -1,,-1,0 -1 0,4.03
8 RoLi4  4.00,0.00 0 1 0 1 0,0 0 1,,0,0 0 0,4.00
40.70,,,,,,41.12
Program Components,Factor,,,,,
Skating Skills,1.25 4.50 5.00 5.00 5.25 5.00,5.00 5.25 4.25,,5.00,4.75 4.75 4.75,4.82
Linking Footwork / Movement,1.75 4.25 4.25 5.25 5.25 4.75,4.50 5.00 4.00,,4.50,4.50 4.50 4.25,4.46
Performance,1.00 4.25 4.75 5.00 5.50 4.75,4.75 5.25 4.50,,5.00,4.75 4.75 4.50,4.71
Choreography,1.00 4.50 4.75 4.75 5.25 5.00,4.50 5.00 4.50,,4.75,4.75 4.75 4.50,4.68
Interpretation / Timing,1.00 4.50 4.50 4.50 5.00 4.75,4.50 5.00 4.25,,4.75,4.50 4.50 4.50,4.57
Judges Total Program Component Score (factored),,,,,,27.80
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
22 Katherine COPELY / Deividas STAGNIUNAS,LTU  68.30,41.35,,,26.95,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SeLi4  6.40  0.36,1 1 1 2 0,1 1 1,,1,0 0 1,6.76
2 CiSt3  7.20  0.00,1 0 0 0 -1,0 0 0,,0,0 0 0,7.20
3 STw3  4.00  0.07,0 -1 0 0 -1,0 0 0,,0,0 1 1,4.07
4 RoLi3  3.50 -0.14,0 0 -1 1 -1,0 0 0,,-1,-1 0 0,3.36
5 Sp4  4.70 -0.14,0 -1 -1 0 -1,0 -1 0,,-1,0 1 0,4.56
6 SlLi3+CuLi4  6.00  0.07,1 1 -1 1 0,0 0 0,,-1,0 0 1,6.07
7 DiSt2  5.40 -0.14,1 0 -1 0 -1,0 0 0,,-1,0 0 0,5.26
8 SlLi4  4.00  0.07,1 0 0 1 0,0 0 0,,0,0 0 1,4.07
41.20,,,,,,41.35
Program Components Factor,,,,,,
Skating Skills  1.25,5.00 4.50 3.75 5.25 4.50,4.50 4.75 4.25,,4.25,4.50 4.75 4.75,4.57
Linking Footwork / Movement  1.75,4.75 4.00 3.25 5.00 4.50,4.25 4.50 4.25,,4.00,4.25 4.50 4.25,4.36
Performance  1.00,5.25 4.50 3.75 5.25 4.75,4.50 4.50 4.50,,4.50,4.50 4.75 4.50,4.57
Choreography  1.00,5.00 4.25 3.50 5.25 4.50,4.50 4.50 4.50,,4.50,4.50 4.50 4.50,4.50
Interpretation / Timing  1.00,5.00 4.25 3.50 4.75 4.75,4.25 4.50 4.25,,4.75,4.25 4.75 4.50,4.54
Judges Total Program Component Score (factored),,,,,,26.95
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
23 Anastasia GREBENKINA / Vazgen AZROJAN,ARM  67.17,40.37,,,27.80,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 CiSt3  7.20  0.57,0 0 0 0 0,1 1 1,,1,0 0 1,7.77
2 Sp4  4.70  0.07,0 0 1 1 0,0 1 0,,0,0 0 1,4.77
3 SlLi4+RoLi4  6.40  0.07,1 1 1 1 0,0 0 0,,0,0 0 1,6.47
4 STw3  4.00 -0.57,-1 -2 0 -1 -2,-1 -1 -1,,-2,-1 -1 -1,3.43
5 SlLi4  4.00  0.07,1 0 0 1 0,0 0 0,,1,0 0 0,4.07
6 DiSt3  6.20 -1.00,-1 0 -1 0 -1,-1 0 -1,,-1,-1 -1 -1,5.20
7 SeLi2  4.80 -0.14,0 0 -1 0 -1,0 1 -1,,-1,0 0 0,4.66
8 RoLi4  4.00  0.00,0 1 0 1 0,0 0 0,,-1,0 0 0,4.00
41.30,,,,,,40.37
Program Components Factor,,,,,,
Skating Skills  1.25,4.50 4.75 5.00 5.25 5.00,4.75 5.25 4.50,,4.75,4.50 4.75 4.75,4.71
Linking Footwork / Movement  1.75,4.25 4.25 4.75 5.00 4.75,4.50 5.00 4.75,,4.75,4.25 4.25 4.25,4.50
Performance  1.00,4.50 4.50 5.00 5.50 5.00,4.50 5.25 4.50,,4.75,4.25 4.50 4.25,4.57
Choreography  1.00,4.50 4.50 5.00 5.50 5.00,4.50 5.00 4.75,,5.00,4.50 4.75 4.50,4.71
Interpretation / Timing  1.00,4.50 4.75 4.75 5.00 4.75,4.75 5.00 4.75,,5.00,4.75 4.75 4.50,4.75
Judges Total Program Component Score (factored),,,,,,27.80
Deductions: Extended lifts:,-1.00,,,,,-1.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
24 Olga AKIMOVA / Alexander SHAKALOV,UZB  64.95,40.78,,,25.17,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4  4.00  0.00,0 1 1 1 0,0 0 1,,-1,0 0 0,4.00
2 CiSt3  7.20 -0.14,0 -1 0 0 -1,0 0 0,,-1,0 0 0,7.06
3 CuLi4+RoLi4  6.40 -0.36,-1 -1 -2 0 -1,0 0 -1,,-1,-1 0 -1,6.04
4 CoSp4  4.70  0.00,0 0 -1 0 -1,0 1 0,,0,0 0 0,4.70
5 STw4  4.70 -0.36,-1 -2 -1 1 -2,-1 0 -1,,-1,0 0 -1,4.34
6 DiSt2  5.40 -0.29,0 -1 -1 0 -1,0 -1 0,,-1,0 0 0,5.11
7 SeLi3  5.60 -0.07,0 0 -1 1 -1,0 1 0,,-1,0 0 0,5.53
8 RoLi4  4.00  0.00,0 0 0 1 0,0 0 1,,0,0 0 0,4.00
42.00,,,,,,40.78
Program Components Factor,,,,,,
Skating Skills  1.25,4.25 3.75 3.75 5.00 4.00,4.50 4.75 4.00,,4.00,4.25 4.50 4.25,4.25
Linking Footwork / Movement  1.75,4.00 3.25 3.50 4.75 4.00,4.00 4.50 4.25,,4.00,4.00 4.00 4.00,4.04
Performance  1.00,4.25 3.75 3.25 5.00 4.25,4.25 4.25 4.00,,4.25,4.25 4.25 4.25,4.25
Choreography  1.00,4.25 4.00 3.50 5.00 4.00,4.25 4.50 4.25,,4.25,4.50 4.50 4.00,4.29
Interpretation / Timing  1.00,4.00 3.75 3.50 4.75 4.25,4.00 4.50 4.25,,4.00,4.50 4.75 4.25,4.25
Judges Total Program Component Score (factored),,,,,,25.17
Deductions: Extended lifts:,-1.00,,,,,-1.00
Printed: 23/03/2007 17:10:35,,,,,,
