PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Transition / Linking Footwork  0.80,5.25 4.75 4.50 -,4.25 5.00 5.25 5.00,,4.75,4.50 4.50 5.00,4.89
Performance / Execution  0.80,4.50 4.75 5.00 -,4.75 5.00 5.00 5.50,,4.50,4.75 5.00 5.00,4.86
Choreography / Composition  0.80,4.50 5.00 5.00 -,4.75 5.00 5.25 5.50,,4.75,4.50 4.75 5.25,5.00
Interpretation  0.80,4.75 4.75 5.25 -,4.00 5.00 4.75 5.50,,4.50,4.75 4.75 5.25,4.89
Judges Total Program Component Score (factored),,,,,,19.77
Deductions:,,,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,= +,,+,-
16 Marylin PLA / Yannick BONHEUR,FRA,48.60  28.92,,19.68,0.00
"# Executed Base",GOE,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3T  4.00,-2.29 -2 -2 -2 -,-2 -3 -2 -3,,-2 -2 -2 -3,1.71
2 3LzTw1  4.50,-0.40 -1 -1 0 -,-1 -1 0 -1,,0 0 -1 0,4.10
3 3LoTh  5.00,0.30 0 1 0 -,2 0 0 0,,1 1 0 1,5.30
4 FCCoSp4  3.50,0.00 1 0 0 -,0 0 0 0,,0 0 -1 0,3.50
5 PCoSp3  4.00,-0.09 -1 0 0 -,0 0 -1 0,,0 0 -1 -1,3.91
6 SpSq4  3.40,0.00 0 0 0 -,0 0 0 -1,,0 0 0 0,3.40
7 4Li4  4.00,0.00 0 0 0 -,0 0 0 0,,0 0 -1 0,4.00
8 BoDs1  3.00,0.00 0 0 0 -,0 0 0 0,,0 -1 -1 0,3.00
31.40,,,,,28.92
Program Components,Factor,,,,
Skating Skills,0.80 4.50 5.50 5.25 -,5.25 5.25 5.50 5.00,,5.00 4.75 5.25 4.75,5.14
Transition / Linking Footwork,0.80 4.00 5.25 5.00 -,5.00 4.75 5.00 4.75,,4.25 4.50 5.00 4.50,4.75
Performance / Execution,0.80 4.25 5.25 5.25 -,4.75 5.25 5.25 5.00,,4.50 5.00 4.75 4.50,4.93
Choreography / Composition,0.80 4.00 5.25 5.50 -,5.00 5.00 5.25 5.00,,4.50 4.75 4.75 4.50,4.93
Interpretation,0.80 3.50 5.25 5.50 -,4.75 5.00 5.00 5.00,,4.50 5.00 5.00 4.50,4.86
Judges Total Program Component Score (factored),,,,,19.68
Deductions:,,,,,0.00
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,= +,,+,-
17 Angelika PYLKINA / Niklas HOGNER,SWE,47.36  26.36,,21.00,0.00
"# Executed Base",GOE,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 SpSq2  2.30,0.29 1 0 1 -,0 0 1 1,,1 0 0 0,2.59
2 3LzTw1  4.50,0.40 1 1 1 -,0 0 1 0,,0 1 -1 1,4.90
3 3S<  1.30,-0.71 -3 -2 -2 -,-2 -2 -3 -3,,-2 -2 -2 -1,0.59
4 3STh  4.50,-0.70 -1 -1 -1 -,0 -1 -1 -1,,-1 -1 -1 -1,3.80
5 CCoSp1  2.00,-0.13 -1 -1 0 -,0 -1 0 0,,-1 -1 -1 0,1.87
6 4Li4  4.00,0.21 0 1 0 -,1 1 1 1,,1 1 1 0,4.21
7 BoDs4  4.50,-0.10 0 -1 0 -,1 0 0 0,,0 -1 -1 -1,4.40
8 PCoSp3  4.00,0.00 0 0 0 -,0 0 0 0,,0 0 0 0,4.00
27.10,,,,,26.36
Program Components,Factor,,,,
Skating Skills,0.80 5.25 5.00 5.75 -,5.25 5.25 6.50 5.25,,5.75 5.50 6.00 4.75,5.36
Transition / Linking Footwork,0.80 5.50 4.75 5.50 -,5.00 5.00 6.25 5.00,,5.25 4.75 5.25 4.50,5.14
Performance / Execution,0.80 5.00 4.75 6.00 -,6.00 5.00 6.00 5.25,,5.50 5.00 5.50 4.50,5.36
Choreography / Composition,0.80 5.00 4.75 6.00 -,5.50 5.25 6.25 5.00,,5.25 5.00 5.50 4.75,5.25
Interpretation,0.80 4.75 4.50 6.00 -,4.75 5.00 6.25 5.25,,5.50 4.75 5.25 4.75,5.14
Judges Total Program Component Score (factored),,,,,21.00
Deductions:,,,,,0.00
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,= +,,+,-
18 Laura MAGITTERI / Ondrej HOTAREK,ITA,46.59  28.05,,18.54,0.00
"# Executed Base",GOE,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 2LzTw3  4.00,0.00 0 1 0 -,0 0 0 0,,0 0 1 0,4.00
2 2A  3.30,0.00 0 0 0 -,0 0 0 -1,,0 0 0 0,3.30
3 2LoTh  3.00,0.07 0 1 0 -,1 0 0 0,,0 0 0 0,3.07
4 FCCoSp4  3.50,-0.17 0 -1 0 -,1 -1 -1 -1,,-1 0 -1 0,3.33
5 SpSq4  3.40,0.00 0 0 0 -,0 0 0 0,,0 0 0 0,3.40
6 4Li4  4.00,0.09 1 0 1 -,1 0 0 -1,,0 0 0 0,4.09
7 BoDs2  3.50,-0.10 0 0 0 -,0 0 0 -1,,0 -1 -1 -1,3.40
8 PCoSp2  3.50,-0.04 0 0 -1 -,0 0 -1 0,,0 -1 -1 0,3.46
28.20,,,,,28.05
Program Components,Factor,,,,
Skating Skills,0.80 5.50 4.75 4.50 -,5.50 4.50 5.75 4.50,,4.50 5.00 5.00 4.50,4.82
Transition / Linking Footwork,0.80 5.00 4.50 4.25 -,4.50 4.50 5.00 4.00,,4.25 4.50 4.75 4.25,4.46
Performance / Execution,0.80 5.25 4.50 4.50 -,5.50 4.50 5.25 4.00,,4.00 5.25 5.00 4.50,4.64
Choreography / Composition,0.80 5.50 4.50 4.25 -,4.75 4.50 5.50 4.50,,4.25 4.75 4.75 4.75,4.68
Interpretation,0.80 5.00 4.50 4.75 -,4.25 4.50 5.25 4.25,,4.25 4.75 4.75 4.75,4.57
Judges Total Program Component Score (factored),,,,,18.54
Deductions:,,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
"",NOC,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score Score,,,Score (factored),
"",,= +,,,+,-
19 Stacey KEMP / David KING,GBR,44.96  27.38,,,17.58,0.00
"# Executed Base",GOE,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2LzTw2  3.50,0.00 0 0 0 -,1 -1 0 0,,0,0 0 0,3.50
2 2Lo  1.50,0.00 0 0 0 -,1 0 0 0,,0,0 0 0,1.50
3 3LoTh  5.00,-0.50 -1 1 -1 -,-1 -1 0 0,,-1,-1 -1 -2,4.50
4 BoDs1  3.00,0.10 0 0 1 -,1 0 0 0,,0,-1 -1 -1,3.10
5 SpSq4  3.40,0.14 0 0 1 -,0 0 0 -1,,0,0 0 1,3.54
6 FCCoSp4  3.50,-0.17 0 0 -1 -,0 -1 -1 -1,,-1,-1 -2 0,3.33
7 4Li4  4.00,-0.09 0 0 -2 -,0 -1 -1 0,,0,-1 -2 0,3.91
8 PCoSp3  4.00,0.00 0 1 0 -,0 0 0 -1,,0,0 0 0,4.00
27.90,,,,,,27.38
Program Components,Factor,,,,,
Skating Skills,0.80 5.00 4.75 4.25 -,4.75 4.00 5.00 4.50,,4.50,5.00 4.50 4.25,4.57
Transition / Linking Footwork,0.80 4.75 4.50 3.75 -,4.25 4.00 4.75 4.00,,4.25,4.75 4.25 4.00,4.25
Performance / Execution,0.80 5.00 4.50 4.50 -,4.75 4.00 5.00 4.25,,4.25,4.75 4.25 4.00,4.46
Choreography / Composition,0.80 4.75 4.75 4.25 -,4.25 4.00 5.00 4.25,,4.25,4.50 4.00 4.00,4.36
Interpretation,0.80 5.00 4.50 4.50 -,3.50 4.00 4.75 4.25,,4.00,5.00 4.00 4.25,4.32
Judges Total Program Component Score (factored),,,,,,17.58
Deductions:,,,,,,0.00
"",,Total Total,,,Total,Total
"",NOC,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score Score,,,Score (factored),
"",,= +,,,+,-
20 Mari VARTMANN / Florian JUST,GER,43.20  24.94,,,18.26,0.00
"# Executed Base",GOE,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2LzTw2  3.50,-0.09 -2 0 0 -,1 -1 0 -1,,0,0 -1 0,3.41
2 3T  4.00,-2.00 -2 -2 -2 -,-2 -3 -2 -2,,-2,-2 -2 -1,2.00
3 3STh  4.50,-1.83 -3 -2 -1 -,-3 -3 -3 -2,,-3,-2 -2 -3,2.67
4 4Li3  3.50,-0.09 0 0 -1 -,-1 0 0 0,,-1,0 -2 0,3.41
5 FCCoSp4  3.50,-0.26 -1 -1 -1 -,0 -1 -1 -2,,-1,-1 -1 0,3.24
6 SpSq4  3.40,0.00 0 0 0 -,0 0 0 0,,0,0 -1 0,3.40
7 BoDs1  3.00,0.40 0 1 1 -,1 0 1 0,,1,1 0 0,3.40
8 PCoSp2  3.50,-0.09 0 0 -1 -,0 0 -1 -1,,0,0 0 0,3.41
28.90,,,,,,24.94
Program Components,Factor,,,,,
Skating Skills,0.80 4.75 5.25 5.00 -,5.00 4.75 5.50 4.75,,4.50,5.25 5.25 4.50,4.86
Transition / Linking Footwork,0.80 4.00 4.75 4.75 -,4.00 4.50 4.75 4.25,,4.25,4.75 4.75 4.25,4.39
Performance / Execution,0.80 4.25 5.00 4.75 -,4.50 4.50 4.50 4.50,,4.00,5.00 5.00 4.25,4.46
Choreography / Composition,0.80 4.25 5.00 4.75 -,4.50 4.50 5.00 4.75,,4.50,5.00 5.00 4.25,4.61
Interpretation,0.80 4.25 5.00 4.50 -,4.25 4.50 5.00 4.50,,4.25,5.25 4.50 4.50,4.50
Judges Total Program Component Score (factored),,,,,,18.26
Deductions:,,,,,,0.00
"",,Total Total,,,Total,Total
"",NOC,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,Score Score,,,Score (factored),
"",,= +,,,+,-
21 Marina AGANINA / Artem KNYAZEV,UZB,40.60  23.22,,,17.38,0.00
"# Executed Base",GOE,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 2A  3.30,-0.10 0 0 -1 -,0 0 0 -1,,0,0 -1 0,3.20
2 2ATh  4.00,0.00 0 1 0 -,0 0 0 0,,0,0 0 0,4.00
3 2LzTw1  3.00,-0.13 -1 0 0 -,-1 0 -1 0,,-1,0 -1 0,2.87
4 SpSq3  3.10,0.00 0 0 0 -,0 0 0 0,,0,0 0 0,3.10
5 FCCoSp2  2.50,-0.09 0 0 -1 -,1 0 0 -1,,-1,-1 -1 0,2.41
6 4Li1  2.50,-0.26 -1 -1 -1 -,-1 -1 -2 -1,,0,-1 -2 0,2.24
7 BoDs1  3.00,-0.60 -1 -1 0 -,-1 0 -1 -1,,-1,-2 -2 -2,2.40
8 PCoSp1  3.00,0.00 0 0 -1 -,0 0 0 0,,0,-1 0 0,3.00
24.40,,,,,,23.22
Program Components,Factor,,,,,
Skating Skills,0.80 4.50 4.50 5.00 -,4.50 4.50 4.50 5.25,,4.25,4.50 4.50 4.50,4.57
Transition / Linking Footwork,0.80 4.25 4.25 4.75 -,3.75 4.25 4.00 4.75,,4.00,4.25 4.25 4.25,4.25
Performance / Execution,0.80 3.75 4.00 5.00 -,4.00 4.50 4.25 4.75,,4.00,4.50 4.50 4.00,4.21
Choreography / Composition,0.80 4.00 4.25 4.75 -,4.00 4.50 4.25 5.00,,4.25,4.25 4.25 4.25,4.32
Interpretation,0.80 4.00 4.25 5.00 -,3.50 4.50 4.25 5.00,,4.00,4.75 4.00 4.50,4.36
Judges Total Program Component Score (factored),,,,,,17.38
Deductions:,,,,,,0.00
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
"",NOC,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code,Score Score,,Score (factored),
"",,=,+,+,-
22 Diana RENNIK / Aleksei SAKS,EST,40.04  23.33,,16.71,0.00
"# Executed Base",GOE,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 2A  3.30,-1.50 -2 -2 -2 -,-3 -3 -2,-2,-2 -2 -2 -2,1.80
2 3STh  4.50,0.20 0 1 1 -,1 0 0,0,0 1 0 0,4.70
3 4Li1  2.50,-0.04 0 0 -1 -,0 0 0,-1,0 -1 -2 0,2.46
4 2LzTw1  3.00,-0.21 -1 0 -1 -,-1 -1 -1,-1,0 0 -1 0,2.79
5 FCCoSp3  3.00,-0.04 0 0 0 -,0 -1 0,0,-1 0 -1 0,2.96
6 SpSq2  2.30,-0.09 -1 0 0 -,0 0 -1,-1,0 -1 -2 0,2.21
7 BoDs1  3.00,0.00 0 0 1 -,0 0 0,0,0 0 -1 0,3.00
8 PCoSp2  3.50,-0.09 -1 0 0 -,0 -1 0,-1,0 0 -1 0,3.41
25.10,,,,,23.33
Program Components,Factor,,,,
Skating Skills,0.80 4.75 4.50 4.75 -,4.50 4.25 4.25,4.50,4.25 4.75 4.25 4.75,4.50
Transition / Linking Footwork,0.80 4.00 4.00 4.50 -,3.75 4.00 3.75,4.00,4.00 4.50 3.75 4.00,3.96
Performance / Execution,0.80 4.00 4.25 4.75 -,4.25 4.25 4.00,4.50,4.00 4.50 4.25 4.50,4.25
Choreography / Composition,0.80 3.75 4.25 4.75 -,4.25 4.00 4.00,4.25,4.25 4.75 4.00 4.25,4.18
Interpretation,0.80 3.50 4.00 4.50 -,3.75 4.00 3.50,4.50,4.00 4.50 4.00 4.25,4.00
Judges Total Program Component Score (factored),,,,,16.71
Deductions:,,,,,0.00
Printed: 20/03/2007 20:54:21,,,,,
