ISU World Figure Skating Championships 2008,,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Transition / Linking Footwork  1.60 5.50 5.50 4.50,5.25,5.00 5.00 5.25 5.75,5.75,5.25 5.75 5.75,,5.36,
Performance / Execution  1.60 5.75 6.00 6.00,5.75,5.25 6.00 5.75 5.75,6.25,5.75 6.25 6.25,,5.89,
Choreography / Composition  1.60 6.00 5.75 5.75,5.00,5.50 5.50 5.50 5.75,6.00,5.50 6.00 5.75,,5.71,
Interpretation  1.60 6.00 5.75 5.25,5.25,5.50 5.75 5.75 6.00,6.50,5.50 6.00 5.75,,5.68,
Judges Total Program Component Score (factored),,,,,,45.65,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
12 Kimmie MEISSNER USA,,92.49  45.19,,49.30,,2.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3F+3T< e  6.80 -2.43 -2 -3 -3,-2,-3 -2 -2 -1,-2,-2 -3 -2,,4.37,
2 3Lz+2T  7.30  0.00 1 0 0,0,-1 -1 0 0,0,0 0 0,,7.30,
3 SpSq4  3.40  0.43 0 0 0,1,0 0 1 1,1,1 0 1,,3.83,
4 2A  3.50  0.86 1 0 1,0,1 0 1 1,1,1 1 1,,4.36,
5 CSp3  1.80  0.07 0 0 0,1,0 0 0 1,0,1 0 0,,1.87,
6 3Lz<  2.09 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,1.09,
7 3Lo  5.50 x  0.43 0 0 0,1,0 0 0 0,1,1 1 0,,5.93,
8 FCoSp4  3.00  0.21 0 0 0,1,1 0 0 1,1,0 1 0,,3.21,
9 3S<  1.43 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,0.43,
10 CiSt2  2.30  0.14 0 0 0,0,1 1 1 1,0,1 0 0,,2.44,
11 FSSp3  2.30  0.14 0 0 0,1,0 0 0 1,1,0 1 0,,2.44,
12 2A+2T  5.28 x  0.00 0 0 0,0,0 0 0 1,0,0 0 0,,5.28,
13 CCoSp2  2.50  0.14 0 1 0,0,1 1 0 1,0,1 0 0,,2.64,
47.20,,,,,,45.19,
Program Components Factor,,,,,,,
Skating Skills  1.60 7.00 5.25 6.25,6.50,6.50 6.25 6.75 7.25,6.00,6.50 6.25 7.00,,6.39,
Transition / Linking Footwork  1.60 6.50 5.25 5.75,6.25,5.75 5.75 6.25 6.75,5.50,6.50 5.75 6.75,,5.96,
Performance / Execution  1.60 6.75 5.75 6.00,6.75,5.75 5.75 6.75 7.00,5.75,6.75 5.50 7.00,,6.21,
Choreography / Composition  1.60 7.00 5.50 6.00,6.25,5.50 6.00 6.50 7.00,5.50,6.75 6.00 6.50,,6.07,
Interpretation  1.60 6.75 5.50 5.50,6.50,6.00 6.00 6.75 7.25,6.00,6.75 5.75 6.75,,6.18,
Judges Total Program Component Score (factored),,,,,,49.30,
Deductions: Falls: -2.00,,,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
13 Beatrisa LIANG USA,,92.48  48.54,45.94,,2.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz+2T e  7.30 -1.14 -1 -2 -1,-1,-1 -2 -2 0,-1 -1 -1 -1,,6.16,
2 3F  5.50 -0.43 -1 -1 -1,0,0 0 0 0Info,0 -1 0 -1,,5.07,Info
3 FCoSp4  3.00  0.29 0 0 1,1,0 0 0 1,1 1 1 1,,3.29,
4 3Lo  5.00  0.71 0 0 1,1,1 0 0 0,1 1 1 0,,5.71,
5 LSp3  2.40  0.43 1 0 1,0,1 0 1 1,1 1 1 1,,2.83,
6 SpSq4  3.40  1.29 2 1 1,1,1 1 1 2,2 1 2 2,,4.69,
7 3Lz< e  2.09 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,1.09,
8 3T  4.40 x -1.00 -1 -1 -1,-1,-1 -1 -1 0,-1 -1 -1 -1,,3.40,
9 3F<+SEQ  1.50 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,0.50,
10 SlSt2  2.30  0.07 0 0 0,0,0 0 0 0,0 1 1 1,,2.37,
11 2A+2T+2Lo  6.93 x  0.00 0 0 0,0,-1 -1 0 0,0 0 0 -1,,6.93,
12 FSSp4  3.00  0.21 0 0 0,0,1 1 0 1,1 1 1 0,,3.21,
13 CCoSp3  3.00  0.29 0 0 0,1,1 1 0 1,1 1 1 1,,3.29,
49.82,,,,,48.54,
Program Components Factor,,,,,,
Skating Skills  1.60 5.75 5.25 6.25,5.50,6.00 6.00 6.00 6.50,6.50 6.00 6.25 6.50,,5.96,
Transition / Linking Footwork  1.60 5.50 5.25 5.75,5.25,5.50 5.75 5.25 6.25,5.25 5.75 6.00 6.25,,5.46,
Performance / Execution  1.60 5.25 5.00 6.00,5.75,5.50 5.75 6.00 6.25,6.25 6.00 6.00 6.75,,5.79,
Choreography / Composition  1.60 5.50 5.25 6.25,5.25,5.50 6.00 5.75 6.00,5.75 6.00 6.25 6.50,,5.71,
Interpretation  1.60 5.50 5.00 6.00,5.75,5.25 5.75 6.00 6.25,6.00 6.00 6.00 6.50,,5.79,
Judges Total Program Component Score (factored),,,,,45.94,
Deductions: Falls: -2.00,,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
14 Mira LEUNG CAN,,89.90  47.88,43.02,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz+2Lo  7.50  0.14 0 0 0,1,0 0 0 0,1 0 0 -1,,7.64,
2 3F e  5.50 -1.43 -1 -1 -2,-1,-2 -2 -2 0,-1 -1 -2 -2,,4.07,
3 2S  1.30 -0.34 -1 -1 -2,-1,-1 -1 -2 0,-1 -1 -1 -1,,0.96,
4 CoSp3  2.50  0.36 1 0 1,0,1 1 0 1,1 1 1 0,,2.86,
5 LSp3  2.40  0.50 1 1 1,1,1 1 1 1,2 1 1 1,,2.90,
6 SpSq4  3.40  0.71 1 1 0,1,1 1 0 1,1 1 0 1,,4.11,
7 3T<  1.43 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,0.43,
8 2A<+2T+2Lo  3.96 x -0.51 -1 -2 -2,-1,-2 -2 -2 -1,-1 -2 -2 -2,,3.45,
9 3F+2Lo e  7.70 x -1.14 -1 -1 -1,-1,-1 -2 -2 0,-1 -1 -2 -2,,6.56,
10 3Lz  6.60 x  0.00 0 0 0,0,0 0 0 0,0 0 0 -1,,6.60,
11 FCSp4  3.00  0.29 1 1 0,0,1 1 0 0,0 1 1 0,,3.29,
12 SlSt1  1.80  0.00 0 0 0,0,1 0 0 0,0 0 0 0,,1.80,
13 CCoSp3  3.00  0.21 0 0 0,1,0 0 1 1,1 1 0 1,,3.21,
50.09,,,,,47.88,
Program Components Factor,,,,,,
Skating Skills  1.60 6.00 5.00 5.75,5.50,5.50 5.50 6.00 5.75,6.25 5.50 5.50 5.75,,5.68,
Transition / Linking Footwork  1.60 5.50 4.75 4.75,5.25,5.00 5.00 5.25 5.50,5.25 5.00 5.00 5.50,,5.07,
Performance / Execution  1.60 5.75 4.75 6.00,5.50,5.25 5.00 5.75 5.75,5.75 5.25 5.25 5.75,,5.50,
Choreography / Composition  1.60 5.50 4.75 5.75,5.25,5.50 5.25 5.50 5.50,5.00 5.25 5.25 5.50,,5.32,
Interpretation  1.60 5.50 4.50 5.25,5.50,5.00 5.50 5.50 5.75,5.50 5.25 5.25 6.00,,5.32,
Judges Total Program Component Score (factored),,,,,43.02,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
15 Ashley WAGNER USA,,85.91  39.66,47.25,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz e  6.00 -2.29 -2 -3 -2,-1,-3 -2 -3 -1,-2 -2 -2 -2,,3.71,
2 2A  3.50  0.14 0 0 1,0,0 0 0 0Info,0 0 1 0,,3.64,Info
3 LSp1  1.50  0.71 2 1 2,1,1 1 1 1,2 2 1 1,,2.21,
4 3S  4.50 -1.57 -2 -1 -2,-1,-2 -2 -2 0,-1 -2 -1 -2,,2.93,
5 FSSp3  2.30  0.29 1 1 0,0,1 1 0 1,1 0 1 1,,2.59,
6 SpSq4  3.40  0.86 1 1 1,0,1 1 1 2,1 0 1 1,,4.26,
7 3Lo  5.50 x -1.00 -1 -1 -1,0,-2 -2 0 -1,-1 -2 -1 -1,,4.50,
8 CSSp2  2.00  0.14 1 0 0,0,0 0 0 1,1 0 1 0,,2.14,
9 3F<  1.87 x -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,0.87,
10 SlSt2  2.30  0.00 0 0 0,0,0 1 0 0,0 0 0 0,,2.30,
11 3Lo<+2Lo<  2.20 x -0.94 -3 -3 -3,-2,-3 -3 -3 -2,-2 -3 -3 -2,,1.26,
12 3Lz+2Lo e  8.25 x -1.71 -1 -2 -2,-1,-2 -2 -3 -1,-1 -3 -1 -2,,6.54,
13 CCoSp2  2.50  0.21 0 0 0,1,0 0 0 0,1 1 1 0,,2.71,
45.82,,,,,39.66,
Program Components Factor,,,,,,
Skating Skills  1.60 6.25 5.75 6.00,5.75,5.75 5.75 6.00 6.75,6.75 5.50 6.25 6.50,,5.96,
Transition / Linking Footwork  1.60 6.00 5.75 5.25,6.00,5.25 5.75 5.50 6.25,6.50 5.00 6.00 6.00,,5.68,
Performance / Execution  1.60 6.00 6.25 5.75,6.25,5.75 5.75 5.75 6.25,7.00 5.50 6.25 6.50,,6.00,
Choreography / Composition  1.60 6.00 5.75 6.00,5.75,5.50 6.00 5.75 6.50,6.75 5.75 6.25 6.25,,5.89,
Interpretation  1.60 6.25 6.00 5.50,6.00,5.75 6.25 6.00 6.00,6.75 5.50 6.50 6.50,,6.00,
Judges Total Program Component Score (factored),,,,,47.25,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
16 Ksenia DORONINA RUS,,85.31  45.39,40.92,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3F+2T+2T e  8.10 -1.14 -1 -1 -2,-1,-1 -2 -2 0,-1 -1 -1 -2,,6.96,
2 3Lz  6.00 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,3.00,
3 3Lo  5.00  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,5.00,
4 3S  4.50 -1.71 -2 -1 -2,-1,-2 -2 -3 -1,-2 -2 -1 -2,,2.79,
5 FCSp2  2.00  0.29 1 1 1,0,0 1 1 1,0 0 1 0,,2.29,
6 SpSq3  3.10  0.21 1 1 0,0,0 1 0 0,1 0 1 1,,3.31,
7 3Lz+2T  8.03 x  0.43 1 1 0,1,1 0 0 0,0 0 0 0,,8.46,
8 3T+1A+SEQ  4.22 x -1.00 -1 0 -1,-1,-2 0 -2 0,-1 -1 0 -1,,3.22,
9 CCoSp4  3.50  0.14 0 1 0,0,0 0 0 1,0 1 1 0,,3.64,
10 2A<  0.88 x -0.40 -2 -2 -2,-1,-2 -2 -2 -1,-2 -2 -2 -2,,0.48,
11 LSp2  1.80  0.14 0 0 0,1,0 0 0 0,0 1 1 0,,1.94,
12 CiSt1  1.80  0.00 0 1 0,-1,0 0 0 0,0 0 0 0,,1.80,
13 CoSp3  2.50  0.00 0 0 -1,0,0 1 0 0,0 0 0 0,,2.50,
51.43,,,,,45.39,
Program Components Factor,,,,,,
Skating Skills  1.60 5.50 5.50 5.50,5.00,5.25 5.50 5.25 5.75,5.75 5.25 5.50 5.25,,5.39,
Transition / Linking Footwork  1.60 4.75 5.50 4.75,4.75,5.00 5.00 4.75 5.25,4.75 4.75 5.25 5.00,,4.86,
Performance / Execution  1.60 5.25 5.75 5.50,5.25,4.75 5.00 5.00 5.25,5.25 5.00 5.25 5.50,,5.21,
Choreography / Composition  1.60 5.00 5.75 5.25,5.00,5.00 5.25 5.00 5.25,5.00 5.00 5.50 5.25,,5.11,
Interpretation  1.60 5.00 5.75 5.00,4.75,5.00 5.25 4.50 5.50,5.00 5.00 5.25 5.50,,5.00,
Judges Total Program Component Score (factored),,,,,40.92,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
17 Kiira KORPI FIN,,85.15  35.47,50.68,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3T  4.00 -2.00 -2 -2 -2,-1,-2 -2 -2 -1,-2 -2 -2 -2,,2.00,
2 1Lz  0.60 -0.04 -1 0 -1,-1,-1 0 0 0Info,0 0 0 0,,0.56,Info
3 3Lo  5.00  0.57 0 0 1,0,1 -2 0 1,1 1 1 1,,5.57,
4 SpSq4  3.40 -1.70 -2 -3 -2,-2,-3 -3 -3 -1,-2 -3 -2 -3,,1.70,
5 LSp3  2.40  0.50 1 1 0,1,1 0 1 1,1 1 1 1,,2.90,
6 3Lz<  2.09 x -0.94 -3 -3 -3,-2,-3 -3 -3 -2,-3 -2 -3 -2,,1.15,
7 2Lo+2T  3.08 x  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,3.08,
8 2A+2T<  4.29 x -1.37 -1 -2 -2,-1,-2 -2 -2 -1,-1 -2 -2 -2,,2.92,
9 CoSp2  2.10  0.00 0 0 0,-1,0 0 0 0,0 0 0 0,,2.10,
10 2A+2T+2T<  5.72 x -1.03 -1 -2 -2,0,-1 -2 -2 -1,-1 -1 -1 -1,,4.69,
11 CiSt2  2.30  0.29 0 0 1,0,1 0 1 0,1 0 1 1,,2.59,
12 FSSp4  3.00  0.00 0 0 0,0,0 0 0 0,0 0 1 0,,3.00,
13 CCoSp3  3.00  0.21 0 0 0,-1,1 0 0 1,1 1 1 0,,3.21,
40.98,,,,,35.47,
Program Components Factor,,,,,,
Skating Skills  1.60 6.75 5.25 7.00,6.25,6.75 5.75 6.75 6.75,7.25 5.25 6.50 6.75,,6.46,
Transition / Linking Footwork  1.60 6.50 5.50 6.75,6.50,6.25 5.25 6.00 6.50,6.75 5.00 6.25 7.00,,6.25,
Performance / Execution  1.60 6.25 6.00 6.50,6.50,6.25 5.25 6.50 6.50,6.75 5.50 5.50 7.00,,6.21,
Choreography / Composition  1.60 6.75 5.75 7.00,6.25,6.50 5.75 6.50 6.25,7.25 5.75 6.25 6.75,,6.43,
Interpretation  1.60 6.50 5.50 6.75,6.25,6.50 5.50 6.25 6.25,7.25 5.75 6.25 7.25,,6.32,
Judges Total Program Component Score (factored),,,,,50.68,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
18 Elene GEDEVANISHVILI GEO,,81.93  41.13,40.80,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3Lz  6.00 -0.71 -1 -1 -1,0,0 0 -1 -1,-1 -1 0 -1,,5.29,
2 3F e  5.50 -1.29 -1 -1 -2,-1,-2 -2 -1 -1,-1 -1 -2 -2,,4.21,
3 2A+2A+SEQ  5.60  0.29 1 0 0,1,0 0 0 0,0 0 1 0,,5.89,
4 CoSp4  3.00  0.29 0 1 1,0,0 0 1 1,0 1 1 1,,3.29,
5 SpSq4  3.40  1.14 1 1 1,0,1 1 2 1,2 1 1 0,,4.54,
6 2Lz  1.90 -0.60 -2 -2 -2,-2,-2 -2 -2 -2,-2 -2 -2 -2,,1.30,
7 2A+SEQ  3.08 x -1.86 -2 -2 -3,-2,-3 -2 -3 -1,-2 -2 -2 -2,,1.22,
8 2S  1.43 x  0.00 0 1 0,0,0 0 0 0,0 0 0 0,,1.43,
9 3T  4.40 x -1.00 -1 -1 -1,-1,-1 -1 -1 0,-1 -2 -1 -1,,3.40,
10 FSSp2  2.00  0.00 0 0 0,0,0 0 0 0,0 -1 1 0,,2.00,
11 SlSt2  2.30  0.00 0 0 0,0,0 0 0 1,0 0 1 0,,2.30,
12 CCoSp3  3.00  0.29 0 1 0,0,1 0 1 1,1 0 1 0,,3.29,
13 LSp3  2.40  0.57 1 1 1,1,2 1 1 2,2 1 1 1,,2.97,
44.01,,,,,41.13,
Program Components Factor,,,,,,
Skating Skills  1.60 5.75 5.25 5.00,5.25,5.50 5.50 5.75 6.00,5.50 5.25 5.50 5.75,,5.43,
Transition / Linking Footwork  1.60 5.50 4.50 3.50,4.75,4.25 4.50 5.00 5.50,5.00 5.00 5.25 5.25,,4.82,
Performance / Execution  1.60 5.75 5.00 4.00,4.50,4.75 5.00 5.75 5.50,5.75 5.25 5.25 5.50,,5.18,
Choreography / Composition  1.60 5.50 4.75 3.75,4.50,5.00 4.75 5.25 5.50,5.25 5.25 5.50 5.25,,5.07,
Interpretation  1.60 5.50 4.75 3.50,4.75,4.00 5.00 5.50 5.75,5.50 5.25 5.25 5.75,,5.00,
Judges Total Program Component Score (factored),,,,,40.80,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
19 Na-Young KIM KOR,,79.36  41.57,,38.79,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3F+2T  6.80 -0.86 -1 -1 -1,1,-1 -1 -1 0,0,-1 -1 -1,,5.94,
2 2A+2A+SEQ  5.60  0.00 0 0 0,0,0 0 0 0Info,0,-1 0 0,,5.60,Info
3 3Lz+1T  6.40 -0.57 -1 -1 -1,0,-1 0 -2 0,0,0 0 -1,,5.83,
4 CCoSp2  2.50  0.07 0 0 0,1,0 0 0 1,-1,1 0 0,,2.57,
5 FSSp3  2.30  0.07 0 0 0,1,0 1 0 0,0,-1 1 0,,2.37,
6 2F  1.87 x  0.07 1 0 0,0,0 0 0 0,0,0 1 0,,1.94,
7 3Lz  6.60 x  0.14 1 0 0,0,0 1 0 0,0,-1 1 0,,6.74,
8 SpSq4  3.40  0.43 0 1 0,0,1 1 0 1,1,0 1 0,,3.83,
9 A  0.00 x  0.00 - - -,-,- - - -,-,- - -,,0.00,
10 CiSt1  1.80  0.00 0 0 0,0,0 1 0 0,0,0 0 0,,1.80,
11 3T<  1.43 x -1.00 -3 -3 -3,-3,-3 -3 -3 -2,-3,-3 -3 -3,,0.43,
12 CoSp2  2.10  0.21 1 0 0,2,0 1 0 1,0,1 1 0,,2.31,
13 FCCoSp1  2.00  0.21 0 1 0,1,1 1 0 1,1,0 0 0,,2.21,
42.80,,,,,,41.57,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.25 4.75 4.75,5.50,5.25 5.50 5.50 6.00,5.75,5.50 4.75 5.50,,5.21,
Transition / Linking Footwork  1.60 4.75 4.50 3.50,4.75,4.50 5.00 4.75 5.50,4.75,5.00 4.50 4.75,,4.64,
Performance / Execution  1.60 5.00 4.00 3.75,5.25,5.00 5.75 4.75 5.75,5.25,5.25 4.50 5.25,,4.82,
Choreography / Composition  1.60 5.00 4.25 4.25,5.25,5.00 5.25 4.75 5.50,5.00,5.25 4.75 5.00,,4.86,
Interpretation  1.60 5.25 4.00 3.75,5.00,4.75 5.25 4.50 5.50,5.00,5.00 4.75 5.25,,4.71,
Judges Total Program Component Score (factored),,,,,,38.79,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
20 Viktoria HELGESSON SWE,,78.28  36.66,,42.62,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3F  5.50 -2.00 -2 -2 -2,-1,-2 -2 -2 -2,-2,-2 -2 -2,,3.50,
2 3Lo+2T<  5.40 -2.00 -2 -2 -2,-1,-2 -2 -3 -2,-2,-2 -2 -2,,3.40,
3 CoSp4  3.00  0.07 1 0 0,0,0 0 0 0,0,0 1 0,,3.07,
4 1Lz  0.60 -0.06 -1 0 -2,0,-2 0 0 0,0,0 -1 0,,0.54,
5 CSSp1  1.70  0.00 0 0 -1,0,0 0 0 0,0,0 0 0,,1.70,
6 3Lo  5.00  0.14 0 0 0,0,0 0 0 0,1,0 1 0,,5.14,
7 3T  4.40 x -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,1.40,
8 3S  4.95 x -0.29 -1 0 -1,0,0 -1 0 0,0,-1 0 -1,,4.66,
9 SpSq3  3.10  0.07 0 0 0,0,1 1 0 1,0,1 0 0,,3.17,
10 2A  3.85 x -0.80 -1 -1 -1,-1,-1 -1 -1 -1,0,-1 -1 -1,,3.05,
11 CCoSp1  2.00  0.00 0 0 0,0,0 0 0 0,0,0 1 0,,2.00,
12 SlSt2  2.30  0.36 0 1 0,0,1 0 1 1,1,1 1 1,,2.66,
13 FSSp3  2.30  0.07 1 0 0,0,0 0 0 1,0,-1 1 0,,2.37,
44.10,,,,,,36.66,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.50 5.25 5.50,5.00,5.50 5.25 5.50 5.50,5.50,5.00 5.25 5.75,,5.36,
Transition / Linking Footwork  1.60 5.25 5.25 5.00,4.75,5.00 4.75 5.00 5.00,5.25,5.00 5.00 5.50,,5.07,
Performance / Execution  1.60 5.25 5.75 5.50,5.25,5.25 5.50 5.50 5.25,5.75,5.25 4.75 6.00,,5.39,
Choreography / Composition  1.60 5.50 5.50 5.50,4.75,5.75 5.25 5.25 5.25,5.75,5.25 5.00 5.50,,5.39,
Interpretation  1.60 5.25 5.50 5.50,5.25,5.50 5.50 5.75 5.50,6.00,5.00 5.25 5.75,,5.43,
Judges Total Program Component Score (factored),,,,,,42.62,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
21 Anastasia GIMAZETDINOVA UZB,,74.08  34.50,,39.58,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 2A+2A+SEQ  5.60  0.29 0 0 0,0,0 0 0 1,1,1 1 0,,5.89,
2 2Lz  1.90  0.00 0 0 0,0,-1 0 0 0Info,0,0 0 0,,1.90,Info
3 2F  1.70  0.14 0 1 0,1,0 0 0 0,0,0 1 1,,1.84,
4 3T+2T  5.30 -0.14 0 0 -1,0,0 0 0 0,0,-1 1 0,,5.16,
5 2T  1.30 -0.04 0 0 -1,0,-1 0 0 0,0,0 0 0,,1.26,
6 FSSp3  2.30 -0.04 0 -1 0,-1,0 0 0 0,0,0 0 0,,2.26,
7 3S  4.95 x  0.00 0 0 0,0,0 1 0 1,0,0 1 0,,4.95,
8 SpSq1  1.80  0.00 0 0 0,0,0 0 0 1,1,0 0 1,,1.80,
9 LSp2  1.80  0.14 0 1 0,0,0 0 0 1,1,1 0 0,,1.94,
10 SlSt1  1.80  0.07 0 0 0,1,0 0 0 1,1,0 0 0,,1.87,
11 2S  1.43 x -0.04 0 0 -1,0,-1 0 0 0,0,0 0 0,,1.39,
12 CCoSp1  2.00  0.14 1 0 0,0,0 0 0 0,1,0 1 0,,2.14,
13 CoSp2  2.10  0.00 0 0 0,0,0 0 0 0,0,1 0 0,,2.10,
33.98,,,,,,34.50,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.25 4.50 5.00,5.25,5.25 5.25 5.00 5.75,6.25,4.75 5.50 5.75,,5.14,
Transition / Linking Footwork  1.60 4.75 4.25 3.00,4.75,4.75 4.50 4.75 5.25,5.00,4.50 4.75 5.75,,4.64,
Performance / Execution  1.60 4.75 4.75 4.00,5.00,5.25 5.00 5.00 5.00,5.75,5.00 5.00 6.00,,4.96,
Choreography / Composition  1.60 5.00 4.50 3.75,5.25,4.50 4.75 5.00 5.00,5.00,5.00 5.00 5.50,,4.86,
Interpretation  1.60 5.25 4.50 3.50,5.50,5.00 4.75 5.25 5.25,5.50,5.00 5.50 5.75,,5.14,
Judges Total Program Component Score (factored),,,,,,39.58,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
22 Tamar KATZ ISR,,73.28  39.20,,35.08,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3F  5.50  0.00 0 0 0,0,0 0 0 0,0,0 1 0,,5.50,
2 3Lz  6.00 -2.43 -2 -3 -3,-2,-3 -3 -2 -2,-3,-2 -2 -2,,3.57,
