ISU World Figure Skating Championships 2008,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
13 BiDs4  3.50  0.60 0 1 1,1,1 1 1 1,0 1 1 1,,4.10,
49.40,,,,,49.81,
Program Components Factor,,,,,,
Skating Skills  1.60 6.00 5.75 6.25,5.75,6.25 5.00 5.75 6.00,6.00 5.75 6.00 6.00,,5.96,
Transition / Linking Footwork  1.60 5.50 5.50 5.75,5.50,6.00 4.75 5.50 5.75,5.75 5.75 5.75 6.00,,5.68,
Performance / Execution  1.60 5.50 5.50 6.25,5.75,6.25 5.00 6.00 6.25,5.75 5.50 6.25 5.75,,5.86,
Choreography / Composition  1.60 6.00 5.50 6.00,5.50,6.25 5.50 5.50 6.25,5.75 5.75 6.25 5.75,,5.82,
Interpretation  1.60 5.75 5.50 6.25,5.75,6.25 5.00 5.75 6.25,5.50 5.75 6.25 5.75,,5.82,
Judges Total Program Component Score (factored),,,,,46.63,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
12 Huibo DONG / Yiming WU CHN,,92.34  49.94,42.40,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3T+2T  5.30  1.00 1 1 2,2,1 0 1 1,1 1 2 1,,6.30,
2 2LzTw1  3.00  0.36 0 1 0,2,1 1 0 1,1 1 1 1,,3.36,
3 2A  3.50 -1.60 -2 -2 -2,-2,-2 -2 -2 -2,-2 -2 -2 -2,,1.90,
4 5ALi3  6.00  0.71 1 0 1,0,1 0 1 1,0 1 1 1,,6.71,
5 BiDs1  2.80 -0.10 0 1 -1,0,0 0 -1 0,0 1 1 0,,2.70,
6 5TLi3  5.50  0.07 0 0 0,1,1 0 0 0,0 0 0 1,,5.57,
7 3TTh  4.95 x  0.30 0 1 -1,2,1 0 1 0,0 -1 1 1,,5.25,
8 3Li4  4.00  0.07 0 0 0,-1,0 0 1 0,0 0 -1 1,,4.07,
9 3STh  4.95 x  0.80 0 1 2,1,2 1 1 1,1 1 1 1,,5.75,
10 SpSq1  1.80 -0.04 -1 0 0,0,0 -1 0 0,0 0 -1 0,,1.76,
11 PCoSp1  3.00  0.07 0 1 0,0,1 0 0 0,0 0 0 0,,3.07,
12 SlSt1  1.80  0.00 0 1 0,0,0 0 0 0,0 0 0 0,,1.80,
13 FCCoSp1  2.00 -0.30 -1 -1 -2,0,0 -1 -2 -1,0 -1 0 -1,,1.70,
48.60,,,,,49.94,
Program Components Factor,,,,,,
Skating Skills  1.60 5.75 5.50 6.00,5.75,6.50 5.00 5.75 6.00,5.75 5.75 6.00 5.50,,5.75,
Transition / Linking Footwork  1.60 5.25 5.00 4.00,5.00,6.25 3.75 5.50 4.75,5.50 5.75 4.75 5.00,,5.00,
Performance / Execution  1.60 5.50 5.25 4.75,4.75,6.50 4.25 5.50 5.00,5.75 5.50 5.25 5.75,,5.36,
Choreography / Composition  1.60 5.50 5.25 5.00,5.00,6.50 4.25 5.25 5.25,5.75 5.50 5.00 5.25,,5.32,
Interpretation  1.60 5.25 5.00 4.50,4.75,6.50 3.75 5.00 5.00,5.50 5.50 4.50 5.25,,5.07,
Judges Total Program Component Score (factored),,,,,42.40,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
13 Laura MAGITTERI / Ondrej HOTAREK ITA,,84.20  46.80,,38.40,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 2LzTw2  3.50  0.29 0 1 1,1,0 1 1 1,0,0 0 0,,3.79,
2 3STh  4.50 -0.50 0 -1 0,-1,0 -1 -1 -I1nfo,-1,-1 -1 -1,,4.00,Info
3 2T+2T  2.60 -0.47 -2 -2 -1,-1,-1 -2 -2 -1,-1,-1 -1 -2,,2.13,
4 3LoTh  5.00 -2.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,3.00,
5 5ALi3  6.00  0.57 1 0 1,1,1 1 1 0,0,1 0 0,,6.57,
6 2A  3.50  0.14 0 0 0,0,0 0 1 0,1,0 0 0,,3.64,
7 SpSq4  3.40  0.43 0 1 1,1,0 1 0 1,0,0 0 0,,3.83,
8 3Li4  4.00  0.29 1 1 0,0,0 1 1 0,0,0 0 1,,4.29,
9 PCoSp1  3.00  0.00 0 0 0,0,0 0 0 0,0,0 0 1,,3.00,
10 5SLi3  5.50  0.03 0 0 1,-1,0 0 -1 -1,0,0 0 1,,5.53,
11 FCoSp3  2.50 -0.04 0 0 -1,0,0 0 0 -1,0,0 0 0,,2.46,
12 SlSt1  1.80  0.36 0 1 1,0,1 1 0 1,0,0 1 1,,2.16,
13 FiDs1  2.80 -0.40 -1 -1 -1,-1,-1 0 0 -1,0,-1 -1 1,,2.40,
48.10,,,,,,46.80,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.75 4.75 5.00,4.75,5.00 4.50 5.25 4.75,4.00,4.50 4.50 4.75,,4.79,
Transition / Linking Footwork  1.60 4.50 4.50 4.00,4.75,4.50 4.50 4.75 5.00,3.75,4.25 4.25 4.50,,4.46,
Performance / Execution  1.60 5.00 4.75 5.25,5.25,5.00 4.75 5.25 5.50,4.25,4.50 4.50 5.00,,5.00,
Choreography / Composition  1.60 4.50 4.75 5.00,5.50,4.75 4.75 5.00 5.25,4.25,4.50 4.75 4.75,,4.79,
Interpretation  1.60 5.00 4.75 5.75,5.25,4.75 4.50 5.50 5.50,4.25,4.25 4.75 4.75,,4.96,
Judges Total Program Component Score (factored),,,,,,38.40,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
14 Adeline CANAC / Maximin COIA FRA,,82.93  46.31,,36.62,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 2LzTw2  3.50  0.13 0 -1 -1,0,1 1 1 1,0,0 0 -1,,3.63,
2 3S  4.50 -0.57 -1 0 0,-1,-1 -1 0 -1,0,0 -1 -1,,3.93,
3 5ALi3  6.00  0.86 1 1 1,0,0 1 0 1,1,1 1 1,,6.86,
4 2LoTh  3.00  0.07 0 0 1,0,0 0 0 0,0,0 0 1,,3.07,
5 PCoSp1  3.00  0.07 0 1 -1,0,1 0 0 0,0,0 0 0,,3.07,
6 SpSq4  3.40  0.57 0 1 1,1,1 0 0 1,0,0 0 1,,3.97,
7 5TLi2  5.00  0.07 0 1 0,-1,0 0 0 0,0,1 0 1,,5.07,
8 2STh  2.75 x -0.17 0 -1 -1,-1,0 -1 0 -1,-1,0 -1 1,,2.58,
9 2T+2T  2.86 x -0.56 -2 -2 -2,-1,-2 -2 -1 -2,-1,-1 -2 -2,,2.30,
10 SlSt1  1.80 -0.13 0 0 -1,0,0 -2 -1 -1,0,-1 -2 0,,1.67,
11 3Li4  4.00  0.00 0 0 0,0,0 0 0 -1,0,0 0 1,,4.00,
12 BoDs1  3.00 -0.30 0 0 -1,0,0 0 -1 -1,0,0 -1 -1,,2.70,
13 FCCoSp4  3.50 -0.04 0 0 -1,0,0 0 1 -1,0,-1 0 0,,3.46,
46.31,,,,,,46.31,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.75 4.50 4.75,4.50,4.75 4.50 5.25 4.75,4.00,4.75 4.25 4.25,,4.61,
Transition / Linking Footwork  1.60 4.50 4.25 4.00,4.25,4.25 4.25 4.25 4.50,3.75,4.50 4.00 4.25,,4.25,
Performance / Execution  1.60 5.00 4.50 5.00,4.25,4.75 4.75 5.25 4.75,4.00,4.75 4.00 4.50,,4.75,
Choreography / Composition  1.60 4.75 4.50 4.75,4.50,4.75 4.50 4.75 5.00,4.00,4.75 4.25 4.50,,4.64,
Interpretation  1.60 4.75 4.50 5.00,4.25,4.75 4.25 5.00 5.00,3.75,4.50 4.00 4.25,,4.64,
Judges Total Program Component Score (factored),,,,,,36.62,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
15 Stacey KEMP / David KING GBR,,79.70  46.08,,34.62,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 FiDs4  3.50  0.70 1 1 1,0,1 1 1 1,1,1 1 1,,4.20,
2 2LzTw3  4.00  0.00 0 0 0,0,0 0 0 -I2nfo,0,0 0 0,,4.00,Info
3 2F+2T+SEQ  2.40 -0.39 -1 -1 -2,-1,-1 -1 -2 -1,-1,-2 -3 -2,,2.01,
4 3TTh  4.50 -1.40 -2 -2 -2,-2,-2 -2 -2 -2,-2,-2 -2 -2,,3.10,
5 5ALi4  6.50  0.00 0 0 0,0,0 1 0 0,0,0 0 0,,6.50,
6 FCCoSp3  3.00 -0.04 0 0 0,1,0 -1 -1 0,0,0 0 0,,2.96,
7 SpSq4  3.40  0.00 0 0 0,0,0 -1 0 0,0,0 -1 0,,3.40,
8 2Lo  1.65 x  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,1.65,
9 3Li3  3.50  0.00 0 0 0,0,0 0 -1 0,0,0 -1 0,,3.50,
10 3LoTh  5.50 x -2.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,3.50,
11 5TLi3  5.50 -0.04 0 0 0,0,0 0 -1 -1,0,1 0 0,,5.46,
12 SlSt1  1.80  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,1.80,
13 PCoSp3  4.00  0.00 0 0 0,0,0 0 0 0,0,0 0 0,,4.00,
49.25,,,,,,46.08,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.50 4.50 4.50,4.75,4.50 4.00 4.75 4.50,4.25,4.50 4.00 4.25,,4.43,
Transition / Linking Footwork  1.60 4.25 4.25 4.00,4.00,4.25 3.75 4.25 4.75,4.00,4.50 4.00 4.00,,4.14,
Performance / Execution  1.60 4.50 4.25 4.00,4.50,4.75 4.00 4.50 4.50,4.25,4.25 4.00 4.25,,4.32,
Choreography / Composition  1.60 4.50 4.50 4.00,4.25,4.50 4.25 4.75 4.75,4.25,4.50 4.25 4.25,,4.43,
Interpretation  1.60 4.50 4.50 3.75,4.25,4.50 4.00 4.50 4.25,4.25,4.25 4.25 4.25,,4.32,
Judges Total Program Component Score (factored),,,,,,34.62,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
16 Dominika PIATKOWSKA / Dmitri KHROMIN POL,,73.62  41.35,,33.27,,1.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3T  4.00 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,1.00,
2 2A+SEQ  2.80 -1.73 -2 -2 -2,-2,-2 -2 -2 -2,-3,-3 -3 -3,,1.07,
3 2FTw1  3.00  0.21 0 1 1,1,0 -1 0 1,0,0 0 1,,3.21,
4 5SLi3  5.50  0.00 0 0 0,0,0 0 0 0,0,0 0 1,,5.50,
5 3LoTh  5.00 -0.20 0 0 0,0,-1 -1 0 0,-1,0 -1 0,,4.80,
6 3Li3  3.50 -0.13 0 -1 -1,-1,0 -1 0 -1,0,-1 -1 0,,3.37,
7 BoDs1  3.00 -0.50 -1 0 -2,-1,-1 -1 -1 0,0,0 -1 -1,,2.50,
8 SpSq4  3.40  0.00 0 0 0,0,0 0 0 0,0,0 -1 0,,3.40,
9 5ALi3  6.00  0.00 0 0 0,0,0 0 0 -1,0,0 -1 0,,6.00,
10 3STh  4.95 x -0.70 -1 -1 -1,-1,-1 -1 -1 -1,-1,0 0 -1,,4.25,
11 FCCoSp1  2.00 -0.04 0 0 -1,0,0 0 -1 0,0,0 0 0,,1.96,
12 SlSt1  1.80 -0.30 -1 -1 -2,0,0 -1 -1 -2,-1,-1 -1 0,,1.50,
13 PCoSp1  3.00 -0.21 -1 -1 -1,-1,0 0 -1 -1,0,-1 -2 -1,,2.79,
47.95,,,,,,41.35,
Program Components Factor,,,,,,,
Skating Skills  1.60 4.25 4.75 4.50,4.25,4.25 4.25 4.75 4.50,3.50,4.50 4.00 4.00,,4.36,
Transition / Linking Footwork  1.60 4.00 4.50 4.00,3.75,4.00 3.75 4.25 4.00,3.25,4.25 3.50 4.00,,4.00,
Performance / Execution  1.60 4.00 4.25 4.25,4.00,4.25 4.00 4.50 4.25,3.50,4.25 3.50 4.25,,4.18,
Choreography / Composition  1.60 4.25 4.50 4.50,4.25,4.00 4.25 4.00 4.25,3.50,4.50 3.75 4.00,,4.18,
Interpretation  1.60 4.00 4.50 4.00,4.00,4.00 3.75 4.50 4.25,3.50,4.25 3.75 4.00,,4.07,
Judges Total Program Component Score (factored),,,,,,33.27,
Deductions: Falls: -1.00,,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
17 Hayley Anne SACKS / Vadim AKOLZIN ISR,,69.27  37.44,33.83,,2.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 2A  3.50 -2.50 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,1.00,
2 2LzTw2  3.50 -0.06 0 -1 -1,-2,0 -1 1 1Info,0 -1 -1 -1,,3.44,Info
3 3S<+SEQ  1.04 -1.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,0.04,
4 4Li3  3.50  0.00 0 0 0,-1,0 0 1 0,0 0 0 0,,3.50,
5 3STh  4.50  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,4.50,
6 SpSq3  3.10  0.00 0 0 0,0,0 0 0 1,0 0 0 0,,3.10,
7 BoDs1  3.00 -0.70 -1 -2 -2,-1,-1 -1 -1 -1,0 -1 -2 0,,2.30,
8 5ALi1  5.00 -0.04 0 0 -1,0,0 -1 0 0,0 0 -1 0,,4.96,
9 2FTh  3.30 x -0.60 -2 -2 -2,-2,-2 -2 -2 -2,-2 -2 -2 -2,,2.70,
10 FCCoSp2  2.50 -0.56 -2 -1 -3,0,-2 -2 -2 -2,-1 -1 -2 -2,,1.94,
11 5SLi3  5.50 -0.30 -1 -1 -1,-1,-1 -1 -1 -1,-1 -1 -2 -1,,5.20,
12 SlSt1  1.80 -0.04 -1 1 0,0,0 -1 0 0,0 0 0 0,,1.76,
13 PCoSp1  3.00  0.00 0 0 -1,0,0 0 0 0,0 0 -1 0,,3.00,
43.24,,,,,37.44,
Program Components Factor,,,,,,
Skating Skills  1.60 4.25 4.50 4.50,3.75,5.25 4.00 5.25 4.75,4.00 4.50 3.50 4.00,,4.46,
Transition / Linking Footwork  1.60 4.00 4.25 4.00,3.25,4.75 3.75 4.50 4.25,3.50 4.00 3.75 4.00,,4.11,
Performance / Execution  1.60 4.25 4.25 4.00,3.50,4.75 3.75 5.00 4.50,3.75 4.25 3.75 4.25,,4.25,
Choreography / Composition  1.60 4.00 4.25 4.00,3.25,4.75 3.75 4.75 4.25,3.75 4.25 3.75 4.25,,4.18,
Interpretation  1.60 4.25 4.25 3.75,3.25,4.50 3.50 4.75 4.25,3.75 4.25 3.75 4.25,,4.14,
Judges Total Program Component Score (factored),,,,,33.83,
Deductions: Falls: -2.00,,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
18 Ariel Fay GAGNON / Chad TSAGRIS GRE,,62.31  35.60,27.71,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 FiDs1  2.80 -0.20 0 -2 -1,-1,0 0 -1 0,0 0 0 1,,2.60,
2 2LzTw1  3.00 -0.21 0 0 -1,-1,0 -1 -1 -1,-1 -1 -1 -1,,2.79,
3 2F+1A+SEQ  2.00  0.00 0 0 0,0,0 0 -1 0,0 0 -1 0,,2.00,
4 2LzTh  3.00 -0.30 -1 -1 -1,-2,-1 -1 -1 -1,-1 -1 -1 -1,,2.70,
5 FCCoSp1  2.00 -0.34 -1 -1 -2,-1,-1 -1 -2 -1,-1 -1 -2 -1,,1.66,
6 5ALi2  5.50 -0.30 -1 -1 -1,-2,-1 -2 -1 -1,0 -1 -2 -1,,5.20,
7 SpSq4  3.40  0.00 -1 0 0,0,0 0 0 0,0 0 -1 0,,3.40,
8 4Li1  2.50 -0.39 -1 -1 -2,-2,-1 -2 -1 -2,-1 -1 -1 -1,,2.11,
9 2STh  2.75 x  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,2.75,
10 2F  1.87 x -0.30 -2 -1 -1,-1,-1 -1 -1 -1,-1 -1 -2 -1,,1.57,
11 PCoSp1  3.00 -0.26 -2 0 -1,-1,-1 -1 -1 -1,0 -1 -2 -1,,2.74,
12 SlSt1  1.80 -0.13 -1 0 -1,0,0 0 -1 0,0 -1 0 -1,,1.67,
13 5SLi1  4.50 -0.09 0 0 -1,0,-1 -1 0 0,0 -1 -1 0,,4.41,
38.12,,,,,35.60,
Program Components Factor,,,,,,
Skating Skills  1.60 3.50 3.75 4.00,2.75,3.75 3.75 4.00 3.75,3.25 3.50 3.25 3.50,,3.71,
Transition / Linking Footwork  1.60 3.00 3.50 3.25,2.25,3.25 3.25 4.00 3.25,2.75 3.25 2.75 3.00,,3.21,
Performance / Execution  1.60 3.25 3.50 3.00,2.75,3.75 3.75 3.75 3.50,3.00 3.25 3.00 3.50,,3.46,
Choreography / Composition  1.60 3.25 3.75 3.75,2.50,3.75 3.75 4.00 3.50,3.00 3.50 3.00 3.25,,3.57,
Interpretation  1.60 3.25 3.50 3.25,2.50,3.50 3.50 4.25 3.25,3.00 3.50 3.00 3.25,,3.36,
Judges Total Program Component Score (factored),,,,,27.71,
Deductions: Time violation: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
19 Marina AGANINA / Dmitri ZOBNIN UZB,,62.07  33.79,28.28,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 1A  0.80 -0.41 -3 -2 -2,-2,-2 -2 -2 -3,-1 0 -2 -2,,0.39,
2 3STh  4.50 -1.40 -2 -2 -2,-2,-2 -2 -2 -2,Info -1 -1 -2 -2,,3.10,Info
3 5SLi1  4.50  0.00 0 0 0,-1,-1 0 0 0,0 0 0 0,,4.50,
4 5TLi1  4.50  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,4.50,
5 2LoTh  3.00  0.00 0 0 0,0,0 0 0 0,0 0 0 1,,3.00,
6 2LzTw1  3.00 -0.13 -1 0 0,-2,0 -1 -1 -1,0 -1 -1 0,,2.87,
7 2F+1T  2.10  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,2.10,
8 SpSq3  3.10  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,3.10,
9 FCCoSp2  2.50 -0.30 -1 -1 -1,-1,-1 -1 -1 -1,-1 -1 -1 0,,2.20,
10 SlSt1  1.80 -0.17 0 0 -1,0,0 -1 -1 -1,0 -1 -2 -1,,1.63,
11 FiDs1  2.80  0.60 1 1 1,1,1 1 1 1,0 1 1 0,,3.40,
12 PCoSp1  3.00  0.00 0 1 -1,0,0 0 0 0,0 0 0 0,,3.00,
35.60,,,,,33.79,
Program Components Factor,,,,,,
Skating Skills  1.60 4.00 4.00 3.75,3.75,4.25 3.50 4.00 3.25,3.50 3.50 3.25 3.75,,3.79,
Transition / Linking Footwork  1.60 3.25 3.50 3.25,3.25,3.75 2.25 3.75 2.75,3.00 3.50 3.00 3.50,,3.29,
Performance / Execution  1.60 3.75 3.50 3.25,3.75,4.25 2.75 4.25 3.25,3.25 3.50 3.00 3.75,,3.57,
Choreography / Composition  1.60 4.00 3.50 3.50,3.50,4.00 2.75 4.00 3.25,3.25 3.75 3.00 3.50,,3.57,
Interpretation  1.60 3.75 3.50 3.25,3.50,4.00 2.25 4.25 3.00,3.25 3.50 3.00 3.50,,3.46,
Judges Total Program Component Score (factored),,,,,28.28,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
20 Amy IRELAND / Michael BAHORIC CRO,,50.82  29.68,21.14,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 5ALi2  5.50 -0.17 -1 0 -1,-2,0 -2 -1 0,0 0 -1 -1,,5.33,
2 2F+SEQ  1.36 -0.51 -2 0 -2,-2,-2 -2 -1 -2,-1 -1 -3 -2,,0.85,
3 2LzTw1  3.00 -0.56 -2 -2 -2,-2,-1 -2 -2 -3,-1 -2 -3 -2,,2.44,
4 FCoSp1  1.70 -0.63 -2 -1 -3,-3,-1 -2 -3 -3,0 -1 -3 -2,,1.07,
5 2STh  2.50 -0.04 -1 0 0,0,0 -1 0 0,0 0 0 0,,2.46,
6 4Li1  2.50 -0.04 0 0 0,-1,-1 -1 0 0,0 0 0 0,,2.46,
7 SlSt1  1.80 -0.26 0 -1 -2,-1,-1 -1 -1 -1,0 -1 -2 -1,,1.54,
8 BiDs1  2.80 -0.70 0 -2 -2,-2,0 -2 -1 -1,0 -1 -1 -1,,2.10,
9 2LzTh  3.30 x -0.09 0 0 -1,-1,0 -1 0 -1,0 0 0 0,,3.21,
10 SpSq1  1.80 -0.17 -1 0 -1,0,0 -1 -1 -1,0 -1 -2 0,,1.63,
11 2Lz e  2.09 x -0.66 -1 -2 -2,-2,-2 -3 -2 -3,-2 -2 -3 -2,,1.43,
12 4Li1  2.50 -0.21 0 -1 -1,-1,-1 -1 -1 -1,0 -1 -1 0,,2.29,
13 PCoSp1  3.00 -0.13 -1 0 -1,0,0 -1 0 -1,0 -1 -2 0,,2.87,
33.85,,,,,29.68,
Program Components Factor,,,,,,
Skating Skills  1.60 3.00 3.00 2.75,2.00,3.25 2.25 3.00 2.25,3.25 2.75 2.25 2.75,,2.86,
Transition / Linking Footwork  1.60 2.25 2.50 2.00,1.75,2.50 2.00 2.75 2.00,2.75 2.75 2.00 2.75,,2.39,
Performance / Execution  1.60 3.00 2.50 2.00,2.00,3.00 2.00 3.25 2.25,3.00 2.75 2.00 3.00,,2.68,
Choreography / Composition  1.60 3.00 2.50 2.25,2.00,3.25 2.25 3.00 2.25,3.00 2.75 2.00 3.00,,2.71,
Interpretation  1.60 2.50 2.50 1.75,2.00,3.00 2.00 3.00 2.00,3.00 2.75 2.00 3.00,,2.57,
Judges Total Program Component Score (factored),,,,,21.14,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 19.03.2008 22:28:56,,,,,,
